date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,aggregate_sentiment_avg,dict_sentiment_std,sentimentr_score_std,finbert_score_std,ollama_score_std,aggregate_sentiment_std,total_views,total_likes,dict_weighted,sentimentr_weighted,finbert_weighted,ollama_weighted,aggregate_weighted,dict_sentiment_7day,sentimentr_score_7day,finbert_score_7day,ollama_score_7day,aggregate_sentiment_7day,dict_weighted_7day,sentimentr_weighted_7day,finbert_weighted_7day,ollama_weighted_7day,aggregate_weighted_7day
2023-07-06,1,-0.433242506811989,0.0302943683340955,0.865780703723431,0.2,0.16570814131138437,NA,NA,NA,NA,NA,24579,133,-0.433242506811989,0.0302943683340955,0.865780703723431,0.2,0.16570814131138437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-11,1,-0.41972920696325,0.120239789335889,0.723062556236982,0.2,0.15589328465240526,NA,NA,NA,NA,NA,28411,135,-0.41972920696325,0.12023978933588898,0.723062556236982,0.2,0.15589328465240526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-12,1,-0.295833333333333,0.107930828974895,0.817602094262838,0.2,0.2074248974761,NA,NA,NA,NA,NA,21875,108,-0.295833333333333,0.107930828974895,0.8176020942628379,0.2,0.2074248974761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-13,1,-0.47029702970297,0.0353386788927934,0.619028829038143,0.5,0.17101761955699163,NA,NA,NA,NA,NA,35731,253,-0.47029702970297005,0.0353386788927934,0.619028829038143,0.5,0.17101761955699163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-14,1,-0.20954907161803701,0.0501643238343869,0.733862649649382,0.2,0.193619475466433,NA,NA,NA,NA,NA,55054,231,-0.20954907161803701,0.0501643238343869,0.733862649649382,0.2,0.193619475466433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-17,1,-0.351851851851852,0.0355851307158816,0.709538720548153,0.4,0.19831799985304566,NA,NA,NA,NA,NA,27970,144,-0.351851851851852,0.0355851307158816,0.709538720548153,0.4,0.19831799985304566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18,1,-0.333333333333333,0.161066387483899,0.836195811629295,0.7,0.34098221644496524,NA,NA,NA,NA,NA,48668,165,-0.333333333333333,0.161066387483899,0.836195811629295,0.7,0.34098221644496524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-19,1,-0.362186788154898,0.0401422312533229,0.38128998875618,0.7,0.1898113579636512,NA,NA,NA,NA,NA,40493,137,-0.362186788154898,0.0401422312533229,0.38128998875618,0.7,0.1898113579636512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-21,1,-0.259259259259259,0.0438044285416794,0.340370032936335,0.2,0.08122880055468884,NA,NA,NA,NA,NA,45028,161,-0.259259259259259,0.0438044285416794,0.340370032936335,0.2,0.08122880055468884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-25,1,-0.380352644836272,0.0520229753879536,0.40104029327631,-0.7,-0.1568223440430021,NA,NA,NA,NA,NA,30417,149,-0.380352644836272,0.0520229753879536,0.40104029327631,-0.7,-0.1568223440430021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-26,1,-0.481049562682216,0.0324805073591237,0.355855643749237,0.2,0.026821647106536187,NA,NA,NA,NA,NA,30818,118,-0.48104956268221594,0.0324805073591237,0.355855643749237,0.2,0.026821647106536187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-27,1,-0.492822966507177,0.0114597208901711,0.806305140256882,0.2,0.13123547365996904,NA,NA,NA,NA,NA,14205,79,-0.492822966507177,0.0114597208901711,0.806305140256882,0.2,0.13123547365996904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-28,1,-0.361702127659574,0.0277349928346886,0.682873472571373,0.2,0.1372265844366219,NA,NA,NA,NA,NA,33964,150,-0.361702127659574,0.0277349928346886,0.682873472571373,0.2,0.1372265844366219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-31,1,-0.281173594132029,0.0427974514110528,0.61503478884697,0.45,0.20666466153149846,NA,NA,NA,NA,NA,29038,136,-0.281173594132029,0.0427974514110528,0.61503478884697,0.45,0.20666466153149846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-01,1,-0.428571428571429,0.0216107545228507,0.615843832492828,0.5,0.17722078961106244,NA,NA,NA,NA,NA,41474,164,-0.428571428571429,0.0216107545228507,0.615843832492828,0.5,0.17722078961106244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-02,1,-0.659405940594059,0.0033927489121928,0.697852328419685,0.2,0.060459784184454704,NA,NA,NA,NA,NA,37340,187,-0.659405940594059,0.0033927489121928,0.697852328419685,0.2,0.06045978418445471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-03,1,-0.48051948051948,0.0272728935245026,0.562892317771912,0.2,0.07741143269423363,NA,NA,NA,NA,NA,27388,142,-0.48051948051947996,0.0272728935245026,0.562892317771912,0.2,0.07741143269423363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-04,1,-0.416289592760181,0.033473216255257,0.410902172327042,0.5,0.1320214489555295,NA,NA,NA,NA,NA,30287,139,-0.416289592760181,0.033473216255257,0.410902172327042,0.5,0.1320214489555295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-07,1,-0.474178403755869,0.0223810761579345,0.355284307152033,0.2,0.02587174488852463,NA,NA,NA,NA,NA,38854,162,-0.47417840375586906,0.0223810761579345,0.355284307152033,0.2,0.02587174488852463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-08,1,-0.536643026004728,0.0275463246056158,0.537506371736526,0.2,0.05710241758435346,NA,NA,NA,NA,NA,45154,181,-0.536643026004728,0.027546324605615805,0.537506371736526,0.2,0.05710241758435346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-09,1,-0.454054054054054,0.0223786699986517,0.630391217768192,0.2,0.0996789584281974,NA,NA,NA,NA,NA,32842,193,-0.4540540540540541,0.0223786699986517,0.630391217768192,0.2,0.0996789584281974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-10,1,-0.312693498452012,0.0383491251729266,0.771075114607811,0.3,0.1991826853321814,NA,NA,NA,NA,NA,28592,155,-0.312693498452012,0.0383491251729266,0.771075114607811,0.3,0.1991826853321814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-14,1,-0.58311345646438,0.0188632881788475,0.7294996753335,0.22,0.09631237676199189,NA,NA,NA,NA,NA,33302,200,-0.58311345646438,0.0188632881788475,0.7294996753335,0.22,0.09631237676199189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-15,1,-0.548757170172084,0.0105453122521361,0.18319183588028,0.2,-0.03875500550991699,NA,NA,NA,NA,NA,47027,223,-0.548757170172084,0.0105453122521361,0.18319183588028,0.2,-0.03875500550991699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-16,1,-0.334500875656743,0.0690335768468877,0.0887381806969643,0.2,0.005817720471777255,NA,NA,NA,NA,NA,29744,159,-0.334500875656743,0.0690335768468877,0.0887381806969643,0.2,0.005817720471777255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-17,1,-0.452115812917595,0.0300858088016437,0.0471483170986175,0.2,-0.04372042175433345,NA,NA,NA,NA,NA,27460,155,-0.452115812917595,0.030085808801643705,0.0471483170986175,0.2,-0.04372042175433345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-18,1,-0.563218390804598,0.0294930516673544,0.808636650443077,0.2,0.11872782782645834,NA,NA,NA,NA,NA,30234,157,-0.563218390804598,0.029493051667354397,0.808636650443077,0.2,0.11872782782645834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-21,1,-0.44406779661017,0.0402079223401988,0.780110254883766,0.2,0.1440625951534487,NA,NA,NA,NA,NA,26856,172,-0.44406779661017,0.0402079223401988,0.780110254883766,0.2,0.1440625951534487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-22,1,-0.383177570093458,0.0397191080591844,0.61602596193552,0.5,0.1931418749753116,NA,NA,NA,NA,NA,23369,182,-0.383177570093458,0.0397191080591844,0.61602596193552,0.5,0.1931418749753116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-23,1,-0.481927710843373,0.0300422783565267,0.728428810834885,-0.4,-0.03086415541299034,NA,NA,NA,NA,NA,34740,167,-0.48192771084337294,0.0300422783565267,0.728428810834885,-0.4,-0.03086415541299034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-24,1,-0.455072463768116,0.0336305794638252,0.441908568143845,0.7,0.18011667095988854,NA,NA,NA,NA,NA,17758,108,-0.455072463768116,0.0336305794638252,0.441908568143845,0.7,0.18011667095988854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-25,2,-0.645246326707001,0.0374405495323443,0.4312906190752985,-0.1,-0.06912878952483957,0.11006908495392981,0.032396677968161335,0.5296734485268233,0.42426406871192857,0.27410082004021075,17602,157,-0.6409812127988158,0.03869590222141985,0.45181516139391353,-0.08356001068816121,-0.058507539967910915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-28,1,-0.305322128851541,0.0398335353235194,0.541777476668358,0.2,0.1190722207850841,NA,NA,NA,NA,NA,36516,188,-0.305322128851541,0.0398335353235194,0.541777476668358,0.2,0.11907222078508412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-29,1,-0.367816091954023,0.0108780917856014,0.738370910286903,0.5,0.22035822752962037,NA,NA,NA,NA,NA,36208,169,-0.367816091954023,0.0108780917856014,0.738370910286903,0.5,0.22035822752962037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-30,1,-0.463736263736264,0.0183936157870918,0.770404413342476,0.2,0.13126544134832596,NA,NA,NA,NA,NA,22657,126,-0.46373626373626403,0.0183936157870918,0.770404413342476,0.2,0.13126544134832596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-08-31,1,-0.417789757412399,0.0298679585227042,0.650239646434784,0.2,0.11557946188627231,NA,NA,NA,NA,NA,22007,112,-0.417789757412399,0.0298679585227042,0.650239646434784,0.2,0.11557946188627233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-01,1,-0.470167064439141,0.0283275911232522,0.805938191711903,0.45,0.20352467959900356,NA,NA,NA,NA,NA,36316,203,-0.470167064439141,0.028327591123252196,0.805938191711903,0.44999999999999996,0.20352467959900356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-05,1,-0.536050156739812,0.0179941469436043,0.725279740989208,0.4,0.15180593279825008,NA,NA,NA,NA,NA,17953,99,-0.536050156739812,0.0179941469436043,0.725279740989208,0.4,0.15180593279825008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-07,1,-0.502392344497608,0.0286000068151283,0.661940116435289,0.2,0.09703694468820236,NA,NA,NA,NA,NA,24593,141,-0.502392344497608,0.0286000068151283,0.661940116435289,0.2,0.09703694468820236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-08,1,-0.489736070381232,0.0299692880024026,0.514259245246649,0.2,0.0636231157169549,NA,NA,NA,NA,NA,25110,159,-0.489736070381232,0.029969288002402596,0.514259245246649,0.2,0.0636231157169549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-11,1,-0.463302752293578,0.0326022335329593,0.64653068035841,-0.4,-0.04604245960055217,NA,NA,NA,NA,NA,18019,128,-0.463302752293578,0.0326022335329593,0.64653068035841,-0.4,-0.04604245960055217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-12,1,-0.6,0.0232474883116177,0.709645628929138,0.2,0.08322327931018893,NA,NA,NA,NA,NA,19240,125,-0.6,0.0232474883116177,0.709645628929138,0.2,0.08322327931018893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-13,1,-0.506426735218509,0.0151771434766732,0.558993272483349,-0.4,-0.08306407981462172,NA,NA,NA,NA,NA,20790,135,-0.506426735218509,0.0151771434766732,0.558993272483349,-0.4,-0.08306407981462172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-14,1,-0.534526854219949,0.00315783488900697,0.820378847420216,-0.5,-0.0527475429776815,NA,NA,NA,NA,NA,9763,98,-0.534526854219949,0.00315783488900697,0.820378847420216,-0.5,-0.0527475429776815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-15,1,-0.346049046321526,0.0296465102494078,0.790281094610691,0.2,0.16846963963464318,NA,NA,NA,NA,NA,59472,192,-0.346049046321526,0.0296465102494078,0.790281094610691,0.2,0.16846963963464318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-18,1,-0.408906882591093,0.0686933576759019,0.807308308780193,0.4,0.21677369596625048,NA,NA,NA,NA,NA,25912,144,-0.408906882591093,0.0686933576759019,0.807308308780193,0.4,0.21677369596625048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-19,1,-0.390804597701149,0.023617296015084,0.780323199927807,0.2,0.1532839745604355,NA,NA,NA,NA,NA,16205,114,-0.390804597701149,0.023617296015084,0.780323199927807,0.2,0.1532839745604355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-20,1,-0.38953488372093,0.027832154180911,0.74910669028759,0.6,0.24685099018689277,NA,NA,NA,NA,NA,16015,98,-0.38953488372093,0.027832154180911,0.74910669028759,0.6,0.24685099018689277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-21,1,-0.495291902071563,0.101531044957829,0.265611950308084,-0.7,-0.2070372267014125,NA,NA,NA,NA,NA,24672,137,-0.49529190207156293,0.101531044957829,0.265611950308084,-0.7,-0.2070372267014125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-22,1,-0.468619246861925,0.0259027112611938,0.524072840809822,0.2,0.0703390763022727,NA,NA,NA,NA,NA,22836,122,-0.4686192468619251,0.0259027112611938,0.524072840809822,0.2,0.0703390763022727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-25,1,-0.535802469135802,0.0148842905596793,0.793851912021637,0.2,0.11823343336137858,NA,NA,NA,NA,NA,14934,103,-0.535802469135802,0.0148842905596793,0.793851912021637,0.2,0.11823343336137858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-26,1,-0.619489559164733,0.0205825292237716,0.771048747003078,0.2,0.09303542926552914,NA,NA,NA,NA,NA,16528,133,-0.619489559164733,0.0205825292237716,0.771048747003078,0.2,0.09303542926552914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-28,1,-0.515923566878981,0.023380003235172,0.73866206407547,0.2,0.11152962510791524,NA,NA,NA,NA,NA,15626,101,-0.515923566878981,0.023380003235172,0.73866206407547,0.2,0.11152962510791524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-29,1,-0.466666666666667,0.020203136402114,0.721499182283878,0.2,0.11875891300483125,NA,NA,NA,NA,NA,22145,102,-0.466666666666667,0.020203136402114,0.721499182283878,0.2,0.11875891300483125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-02,1,-0.492957746478873,0.0177178728865591,0.66534112393856,0.2,0.09752531258656154,NA,NA,NA,NA,NA,17215,139,-0.4929577464788731,0.0177178728865591,0.66534112393856,0.2,0.09752531258656154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-03,1,-0.480952380952381,0.0283022871314814,0.333476662635803,0.2,0.020206642203725853,NA,NA,NA,NA,NA,21508,139,-0.4809523809523811,0.0283022871314814,0.333476662635803,0.2,0.020206642203725853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-04,1,-0.482300884955752,0.0131568079956335,0.573487125337124,0.2,0.07608576209425137,NA,NA,NA,NA,NA,20438,131,-0.48230088495575196,0.0131568079956335,0.573487125337124,0.2,0.07608576209425137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-05,1,-0.54,0.0170380391636414,0.662615239620209,0.2,0.0849133196959626,NA,NA,NA,NA,NA,29066,150,-0.54,0.0170380391636414,0.662615239620209,0.2,0.0849133196959626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-06,1,-0.564625850340136,0.0239805468888841,0.732678771018982,0.3,0.12300836689193252,NA,NA,NA,NA,NA,27080,137,-0.564625850340136,0.0239805468888841,0.732678771018982,0.3,0.12300836689193252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-09,1,-0.735159817351598,0.00368865053970716,0.312894582748413,-0.7,-0.27964414601586945,NA,NA,NA,NA,NA,22221,121,-0.735159817351598,0.00368865053970716,0.312894582748413,-0.7,-0.27964414601586945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-10,1,-0.567251461988304,0.0186339182069399,0.571116231381893,0.45,0.11812467190013225,NA,NA,NA,NA,NA,14072,96,-0.567251461988304,0.0186339182069399,0.571116231381893,0.45,0.11812467190013225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,2,-0.5009336450384485,0.04859992034693305,0.3490411788225176,0.30000000000000004,0.049176863532750546,0.010583781089613263,0.034356195721080895,0.48188853179693003,0.14142135623730953,0.14988436835069296,23243,155,-0.4999934411405323,0.04554790813494284,0.39184945991982845,0.3125630820646316,0.062491752244717674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-12,1,-0.54251012145749,0.00333188121189846,0.693340167403221,-0.4,-0.061459518210592645,NA,NA,NA,NA,NA,24790,158,-0.54251012145749,0.00333188121189846,0.693340167403221,-0.4,-0.06145951821059264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-13,1,-0.589371980676328,0.0156945241177699,0.696259032934904,0.2,0.08064539409408648,NA,NA,NA,NA,NA,24045,142,-0.589371980676328,0.0156945241177699,0.696259032934904,0.2,0.08064539409408648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-16,1,-0.571030640668524,0.0295565263060806,0.787128575146198,-0.5,-0.06358638480406134,NA,NA,NA,NA,NA,25500,138,-0.571030640668524,0.0295565263060806,0.787128575146198,-0.5,-0.06358638480406134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-17,1,-0.4,0.0337941280882628,0.489545926451683,0.2,0.08083501363498645,NA,NA,NA,NA,NA,20806,142,-0.4,0.0337941280882628,0.48954592645168304,0.2,0.08083501363498645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-18,1,-0.55793991416309,0.0125685744810521,0.484982006251812,-0.5,-0.14009733335755647,NA,NA,NA,NA,NA,22631,138,-0.55793991416309,0.0125685744810521,0.484982006251812,-0.5,-0.14009733335755647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-19,1,-0.635443037974683,0.0185904593380314,0.684079173952341,0.2,0.06680664882892233,NA,NA,NA,NA,NA,18270,117,-0.635443037974683,0.0185904593380314,0.684079173952341,0.2,0.06680664882892233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-20,1,-0.646511627906977,0.0209172721421887,0.740309290587902,0.2,0.07867873370577842,NA,NA,NA,NA,NA,29695,173,-0.646511627906977,0.0209172721421887,0.740309290587902,0.2,0.07867873370577842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-23,1,-0.421686746987952,0.0401187942167745,0.84317296743393,0.2,0.16540125366568814,NA,NA,NA,NA,NA,23565,154,-0.421686746987952,0.0401187942167745,0.84317296743393,0.2,0.16540125366568814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-24,1,-0.473214285714286,0.0180612011616136,0.756676360964775,0.2,0.12538081910302565,NA,NA,NA,NA,NA,19958,163,-0.47321428571428603,0.0180612011616136,0.756676360964775,0.2,0.12538081910302565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-25,1,-0.534246575342466,0.0299026288005261,0.710102513432503,0.2,0.10143964172264076,NA,NA,NA,NA,NA,30334,163,-0.534246575342466,0.0299026288005261,0.710102513432503,0.2,0.10143964172264076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
