video_id,title,duration,date,playlist_name,dict_sentiment,sentimentr_score,ollama_score,processing_time,finbert_score
EzVNWawfv6o,"Fed Hold Rates for Sixth Time, Novo Nordisk Quadruples Numbers | Bloomberg Markets Today 05/02",5417.079,"Fed Hold Rates for Sixth Time, Novo Nordisk Quadruples Numbers | Bloomberg Markets Today 05/02",The Opening Trade,-0.335195530726257,0.0969073971216488,0.2,7.116973876953125,0.488031193614006
F-aF2a7QPXg,Fed Speak | Bloomberg Surveillance 10/19/2023,8718.718,Fed Speak | Bloomberg Surveillance 10/19/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.635443037974683,0.0185904593380314,0.2,9.923050880432127,0.684079173952341
F-jxVqzcMLg,"US Authorities Considering Breaking Up Google, UBS Delivers on Earnings | The Opening Trade 08/14",5896.612,"US Authorities Considering Breaking Up Google, UBS Delivers on Earnings | The Opening Trade 08/14",The Opening Trade,-0.301694915254237,0.0490786066316626,0.7,17.449238061904907,0.282466426491737
F0pT39nzzJU,Bloomberg Open Interest 12/20/2024,5191.667,Bloomberg Open Interest 12/20/2024,Bloomberg Open Interest,-0.379790940766551,0.0408066541100384,-0.4,10.02519154548645,0.227156199514866
F2CmdFzQF60,French Election Twist Disturbs Risk Assets | Bloomberg: The Asia Trade 7/8/2024,5223.101,French Election Twist Disturbs Risk Assets | Bloomberg: The Asia Trade 7/8/2024,The Asia Trade,-0.331306990881459,0.0733478189444433,0.2,7.265666484832764,0.404125452041626
F3t4mZcurKs,"Fed Cut Countdown | Bloomberg Surveillance | September 18, 2024",18537.16,"Fed Cut Countdown | Bloomberg Surveillance | September 18, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.431372549019608,0.184997304946667,0.2,7.022069215774536,0.834400452673435
F6Ne79U_8FE,The Fed Decides: Bloomberg Surveillance 03/20/2024,7507.915,The Fed Decides: Bloomberg Surveillance 03/20/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.372759856630824,0.0546246673201184,0.2,7.253618001937866,0.749604173004627
F8y8fG7ixQ8,"Traders Brace for BOJ Hike, Trump Wants Fed to Cut | Bloomberg: The Asia Trade 1/24/25",5152.12,"Traders Brace for BOJ Hike, Trump Wants Fed to Cut | Bloomberg: The Asia Trade 1/24/25",The Asia Trade,-0.269736842105263,0.100759778222438,0.4,6.90438175201416,-0.0270416289567947
F9mlDhPv9wg,Nasdaq Falls 1% as Nvidia Hit Before Before Earnings | Bloomberg: The Close 8/26/2024,5426.603,Nasdaq Falls 1% as Nvidia Hit Before Before Earnings | Bloomberg: The Close 8/26/2024,Bloomberg The Close (Full Shows),-0.412213740458015,0.0484664634794388,0.2,11.386434078216553,0.104051895439625
FE1wW4WZVfY,'Bloomberg Surveillance Simulcast' (05/18/23),8890.783,'Bloomberg Surveillance Simulcast' (05/18/23),"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.467625899280576,0.0238188869069374,0.1,12.50906467437744,0.645595915615559
FEeSeFP1CH4,Alibaba Surges As AI Euphoria Goes Global | Bloomberg: The Asia Trade 2/21/25,5237.147,Alibaba Surges As AI Euphoria Goes Global | Bloomberg: The Asia Trade 2/21/25,The Asia Trade,-0.129824561403509,0.0798942967688211,0.2,6.9126012325286865,0.332481190562248
FF9TwnvF5TI,Bloomberg Surveillance 08/13/2024,8725.639,Bloomberg Surveillance 08/13/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.562616822429907,0.022006428963839,0.2,9.816223382949827,0.0787895582616329
FFsY68N4wXQ,"Le Pen Wins Round 1, Biden Stays in Race | The Opening Trade (07/01/2024)",5679.554,"Le Pen Wins Round 1, Biden Stays in Race | The Opening Trade (07/01/2024)",The Opening Trade,-0.304,0.0451033473117235,0.4,12.485991954803469,0.0826927721500397
FIMM6RIfZ3o,Bloomberg Surveillance 10/01/2024,8744.768,Bloomberg Surveillance 10/01/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.480412371134021,0.0117512705522218,0.2,9.928200244903564,0.330965392291546
FJt0595zdbU,"China Stocks' Best Trading Day Since 2008, Israel Hits Central Beirut | The Opening Trade 09/30",5638.972,"China Stocks' Best Trading Day Since 2008, Israel Hits Central Beirut | The Opening Trade 09/30",The Opening Trade,-0.423423423423423,0.0277653933057685,0.2,9.944343090057371,0.347110226750374
FLy0q9oSh9g,Bloomberg Surveillance 08/05/2024,8434.738,Bloomberg Surveillance 08/05/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.634349030470914,0.0378845344806117,-0.7,7.248958826065064,0.0645046150311828
FMH-bASZ5Gg,Asia Stocks Gain Off the Back of US Jobs Report | Bloomberg: The Asia Trade 10/7/24,5451.014,Asia Stocks Gain Off the Back of US Jobs Report | Bloomberg: The Asia Trade 10/7/24,The Asia Trade,-0.295774647887324,0.0324522364893602,0.5,9.81683897972107,0.306013599038124
FMJdmT-jLC4,Stock Rally Sputters | Bloomberg Open Interest 04/08/2025,4951.97,Stock Rally Sputters | Bloomberg Open Interest 04/08/2025,Bloomberg Open Interest,-0.439716312056738,0.0645552867325385,0.2,6.940988302230835,0.0117271468043327
FMi64flbIIo,Trump to Designate Crypto as National Priority | The Opening Trade: 01/17/2025,11266.619,Trump to Designate Crypto as National Priority | The Opening Trade: 01/17/2025,The Opening Trade,-0.41358024691358,0.170163045478169,0.2,10.088379383087158,0.0812891069799662
FOAjJiF8S7g,Bloomberg Open Interest 10/15/2024,4936.721,Bloomberg Open Interest 10/15/2024,Bloomberg Open Interest,-0.232876712328767,0.101905307324318,0.7,7.191454172134399,-0.381648778915405
FPTpp_cg7Qw,Fed Fallout | Bloomberg Surveillance 06/13/2024,8792.651,Fed Fallout | Bloomberg Surveillance 06/13/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.340380549682875,0.0400007842237393,0.5,13.835329532623293,0.651418589055538
FPY3OLQc8s0,Japanese Stocks Rebound & Google Loses DOJ Antitrust Suit Over Search | The Opening Trade 08/06,5656.699,Japanese Stocks Rebound & Google Loses DOJ Antitrust Suit Over Search | The Opening Trade 08/06,The Opening Trade,-0.440514469453376,0.0360197834622356,0.2,10.10537815093994,0.762122631072998
FQg0JscaBg0,S&P 500's Win Streak to Face September Test | Bloomberg: The Close 08/30/2024,5386.661,S&P 500's Win Streak to Face September Test | Bloomberg: The Close 08/30/2024,Bloomberg The Close (Full Shows),-0.394230769230769,0.050123720027515,0.5,12.127349615097046,-0.708203662186861
FR2VTyk2FOM,What Will Powell Say? | Bloomberg Surveillance 8/23/2022,7616.236,What Will Powell Say? | Bloomberg Surveillance 8/23/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.465217391304348,0.0460170433895329,-0.6,6.780885696411133,0.647235069423914
FTwtaiEg2cc,Bloomberg Open Interest 07/30/2024,4990.869,Bloomberg Open Interest 07/30/2024,Bloomberg Open Interest,-0.375,0.114390685691876,0.2,9.28971552848816,-0.0617689788341522
FUkIORbmOs8,Bloomberg Open Interest 0/05/2024,5068.08,Bloomberg Open Interest 0/05/2024,Bloomberg Open Interest,-0.528662420382166,0.0863022235203646,-0.7,7.780545234680176,0.0285057574510574
FUxKifVKvr4,IDF Says Beirut Strike Killed Hezbollah's Media Chief | Horizons Middle East & Africa 11/18/2024,4920.638,IDF Says Beirut Strike Killed Hezbollah's Media Chief | Horizons Middle East & Africa 11/18/2024,"Horizons Middle East, Africa",-0.238095238095238,0.0963270773512601,0.2,8.051466464996338,-0.29315747320652
FXQ4_i5A7ek,Fed Decision | Bloomberg Surveillance 05/01/23,8513.986,Fed Decision | Bloomberg Surveillance 05/01/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.541176470588235,0.0257544942735841,0.2,12.006139993667604,0.795896328985691
FXi-d9o-Amg,"Bitcoin Plunges, China Blasts Trump’s ‘Two-Faced Acts’ | Opening Trade 03/07",5566.656,"Bitcoin Plunges, China Blasts Trump’s ‘Two-Faced Acts’ | Opening Trade 03/07",The Opening Trade,-0.191011235955056,0.0549228379493117,0.2,9.930424690246582,0.757386535406113
FcdQbLTBDKc,Wilson is a Bear | Bloomberg Surveillance 05/26/23,17231.992,Wilson is a Bear | Bloomberg Surveillance 05/26/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.374749498997996,0.121682691804516,0.7,6.905834436416626,0.853597708046436
Fce8zdih1os,CPI DAY | Bloomberg Surveillance 05/15/2024,17461.418,CPI DAY | Bloomberg Surveillance 05/15/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.401869158878505,0.145735090171416,0.4,6.405249118804932,0.619323305785656
FeU7JaObqiU,Nvidia Regains Ground | Bloomberg: The Asia Trade 6/26/2024,5232.308,Nvidia Regains Ground | Bloomberg: The Asia Trade 6/26/2024,The Asia Trade,-0.124600638977636,0.101112952750953,0.4,7.54779052734375,-0.391157686710358
Fei5yoHPEhs,Stocks Rise as Buyers Scoop Up Bargains After Rout | Bloomberg: The Close 9/09/2024,5732.469,Stocks Rise as Buyers Scoop Up Bargains After Rout | Bloomberg: The Close 9/09/2024,Bloomberg The Close (Full Shows),-0.183206106870229,0.0591915367890964,0.45,17.565503120422363,0.652579411864281
FhUcuCU_9Js,Bloomberg Surveillance 04/02/2024,8706.69,Bloomberg Surveillance 04/02/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.533180778032037,0.0280745798474142,0.5,10.00098204612732,0.620532058179379
FirSJtypJFk,S&P Drops as Mideast Fears | Bloomberg: The Close 10/07/2024,5412.581,S&P Drops as Mideast Fears | Bloomberg: The Close 10/07/2024,Bloomberg The Close (Full Shows),-0.390977443609023,0.0364422568033228,-0.4,9.923040866851808,0.207793869078159
Fl2xLzGEy7A,Trump Picks Vance as VP; China Stocks Sink | Bloomberg: The China Show 7/16/2024,5058.859,Trump Picks Vance as VP; China Stocks Sink | Bloomberg: The China Show 7/16/2024,Bloomberg The China Show,-0.276595744680851,0.0986150454873239,0.2,8.01540207862854,0.60155114531517
FntRKJgpVVc,Bloomberg Surveillance 04/25/2025,8586.67,Bloomberg Surveillance 04/25/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.41280353200883,0.0380212015379085,0.2,11.502387762069702,0.61959582567215
FqjPTnfCmdc,Stocks Rebound Fizzles as Trump Goes on Offensive | Bloomberg: The Close 04/17/2025,6022.48,Stocks Rebound Fizzles as Trump Goes on Offensive | Bloomberg: The Close 04/17/2025,Bloomberg The Close (Full Shows),-0.294117647058824,0.0644671278171892,0.2,9.970257997512816,0.01558967679739
FvtDX2eCT9M,China To Cut Rates on $5T of Mortgages | Bloomberg: The China Show 9/13/2024,5202.929,China To Cut Rates on $5T of Mortgages | Bloomberg: The China Show 9/13/2024,Bloomberg The China Show,-0.443708609271523,0.104842580397946,0.4,7.321210861206055,-6.11007213592529e-4
Fxb0KUr1Abg,"US Inflation Tops Forecasts | Bloomberg Surveillance | February 12, 2025",19709.169,"US Inflation Tops Forecasts | Bloomberg Surveillance | February 12, 2025",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.398663697104677,0.169415707067739,0.2,6.707460403442383,0.847739275544882
FynZJV12kfU,Stocks Hit Record High on Israel Cease-Fire Deal | Bloomberg: The Close 11/26/2024,6303.347,Stocks Hit Record High on Israel Cease-Fire Deal | Bloomberg: The Close 11/26/2024,Bloomberg The Close (Full Shows),-0.444444444444444,0.0484626171840335,0.2,11.764836072921751,0.0627934336662292
G-kqdVRcgjU,Bloomberg Open Interest 10/24/2024,5040.884,Bloomberg Open Interest 10/24/2024,Bloomberg Open Interest,-0.162790697674419,0.101430800955598,0.7,7.789123773574829,-0.698767296969891
G-oXlG42mIo,Chinese Stocks in Hong Kong Resume Rally| Bloomberg: The China Show 10/4/2024,5421.571,Chinese Stocks in Hong Kong Resume Rally| Bloomberg: The China Show 10/4/2024,Bloomberg The China Show,-0.356643356643357,0.0373800468762067,0.2,15.023373126983644,0.136792182922363
G17Nnf55mTA,"Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07",5664.548,"Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07",The Opening Trade,-0.186813186813187,0.049127988237636,0.2,9.822712659835815,0.519635230302811
G18Gij_yzvI,Wall Street Puts Rally on Hold Before Fed Meeting | Bloomberg: The Close 12/12/2024,5699.442,Wall Street Puts Rally on Hold Before Fed Meeting | Bloomberg: The Close 12/12/2024,Bloomberg The Close (Full Shows),-0.136186770428016,0.0697942722153162,-0.4,9.671699047088625,0.0506969429552555
G3TZKEy9x_M,Bloomberg Surveillance 03/13/2024,8747.717,Bloomberg Surveillance 03/13/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.530434782608696,0.0256921130777834,0.2,9.670198678970335,0.712878342717886
G4ogLXQCTgQ,"India's Election Impact | Bloomberg Surveillance | June 4, 2024",19662.081,"India's Election Impact | Bloomberg Surveillance | June 4, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.401330376940133,0.199403143423331,-0.4,8.525484561920166,0.781433343887329
G5X-QV3F_cY,Bloomberg Markets: The Close 01/29/2024,5182.277,Bloomberg Markets: The Close 01/29/2024,Bloomberg The Close (Full Shows),-0.233082706766917,0.111679419982204,0.2,7.231588840484619,0.175248458981514
G6gKPAUA6MA,Third Week of Highs | Bloomberg Markets: The Close 05/10/2024,5171.067,Third Week of Highs | Bloomberg Markets: The Close 05/10/2024,Bloomberg The Close (Full Shows),-0.189189189189189,0.120451891883665,0.1,9.464292287826538,0.241720631718636
G7VMg-9PnDE,Turkey Arrests Istanbul Mayor; Israel Moves to Oust AG | Horizons Middle East & Africa 03/24/2025,5141.699,Turkey Arrests Istanbul Mayor; Israel Moves to Oust AG | Horizons Middle East & Africa 03/24/2025,"Horizons Middle East, Africa",-0.557575757575758,0.0421430246975901,0.5,7.172938585281372,-0.227581381797791
G8azlXNAYT8,Bloomberg Open Interest 11/20/2024,5203.533,Bloomberg Open Interest 11/20/2024,Bloomberg Open Interest,-0.262626262626263,0.0305479073735935,0.2,18.58938503265381,0.241042003035545
GCCEBhDiLIM,'Bloomberg Surveillance Simulcast' Full Show 8/15/2022,7643.549,'Bloomberg Surveillance Simulcast' Full Show 8/15/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.536534446764092,0.0391389047529092,-0.7,7.229999542236328,0.768909528851509
GGzXp5dnu_E,Bloomberg Surveillance 12/20/2024,8273.85,Bloomberg Surveillance 12/20/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.528662420382166,0.0181505673979957,0.2,14.941143989562988,0.420899614691734
GJEqbNBAq_s,Asian Shares Advance After Trump Delays Tariffs | Bloomberg: The Asia Trade 2/4/25,5261.778,Asian Shares Advance After Trump Delays Tariffs | Bloomberg: The Asia Trade 2/4/25,The Asia Trade,-0.367021276595745,0.0750804575064159,0.4,7.305408239364624,-0.227937519550323
GJMimd-Yh4Q,Asian Stocks Rise as US Data Stoke Rate Cut Bets | Bloomberg: The Asia Trade 12/23/24,5437.839,Asian Stocks Rise as US Data Stoke Rate Cut Bets | Bloomberg: The Asia Trade 12/23/24,The Asia Trade,-0.503759398496241,0.0259275624894778,0.2,9.961047172546388,-0.196586176753044
GK3bvUYSXlM,Korea Surprises With Rate Cut Amid Trade Risks | Bloomberg: The Asia Trade 11/28/24,5300.774,Korea Surprises With Rate Cut Amid Trade Risks | Bloomberg: The Asia Trade 11/28/24,The Asia Trade,-0.593123209169054,0.0686236707305306,0.2,7.489549160003662,0.0492632687091827
GKCGvalAtqk,Market Obliteration Day | Bloomberg Open Interest 04/04/2025,5339.182,Market Obliteration Day | Bloomberg Open Interest 04/04/2025,Bloomberg Open Interest,-0.666666666666667,0.0752012028789651,-0.7,7.559621095657349,0.328290782868862
GKLiynTJ5sU,Stocks Halt Rebound as Oil Hits $80 | Bloomberg: The Close 8/12/2024,5399.549,Stocks Halt Rebound as Oil Hits $80 | Bloomberg: The Close 8/12/2024,Bloomberg The Close (Full Shows),-0.485714285714286,0.045117337579635,0.2,9.82843542098999,0.113139841705561
GNVdZh6vPgg,China Stock Rally Faces Earnings Test | Bloomberg: The China Show 3/19/2025,5488.7,China Stock Rally Faces Earnings Test | Bloomberg: The China Show 3/19/2025,Bloomberg The China Show,-0.304721030042918,0.0516160438172103,0.5,10.384927988052368,-0.00110957026481628
GRY2rmuiVAE,Investors Await Xi Jinping's Stimulus Plan |Bloomberg: The China Show 3/3/2025,5427.191,Investors Await Xi Jinping's Stimulus Plan |Bloomberg: The China Show 3/3/2025,Bloomberg The China Show,-0.333333333333333,0.0483522368425435,0.2,9.99657154083252,0.0399829223752022
GW1HUDuSuOI,CPI Coming In Hot | Bloomberg Markets: The Close 4/10/2024,5163.825,CPI Coming In Hot | Bloomberg Markets: The Close 4/10/2024,Bloomberg The Close (Full Shows),-0.358885017421603,0.0854808425923232,-0.7,7.358905792236328,-0.235210791230202
GXBj7IbzEMM,Will China's Central Bank Soon Trade Government Bonds? | Bloomberg: The China Show 6/19/2024,5180.296,Will China's Central Bank Soon Trade Government Bonds? | Bloomberg: The China Show 6/19/2024,Bloomberg The China Show,-0.0921985815602837,0.11250315438901,0.5,7.237839221954346,-0.304625421762466
GXyWJOcGZ5w,"US Jobs Stay Strong | Bloomberg Surveillance | January 10, 2025",18600.422,"US Jobs Stay Strong | Bloomberg Surveillance | January 10, 2025",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.394736842105263,0.153084765393663,0.2,13.239011764526367,0.385007306933403
G_zYG1vlldc,"Risk on for Markets, BYD vs Tesla | Bloomberg Open Interest",4965.508,"Risk on for Markets, BYD vs Tesla | Bloomberg Open Interest",Bloomberg Open Interest,-0.1284046692607,0.0975031948495408,0.7,6.810418128967285,-0.309326946735382
Ga351zOSMyU,Bloomberg Open Interest 08/21/2024,5308.53,Bloomberg Open Interest 08/21/2024,Bloomberg Open Interest,-0.424148606811146,0.0787905496743151,0.35,7.235123634338379,0.120818804949522
GfLBSdJuynM,"Macron's Election Gamble, Fed Largely Expect to Hold Rates| Markets Today 06/12/24",5710.706,"Macron's Election Gamble, Fed Largely Expect to Hold Rates| Markets Today 06/12/24",The Opening Trade,-0.4,0.0320052986204239,0.2,11.801974058151243,0.764773637056351
GfQCSqVWgQ8,What's Next for Fed? Jobs Day! | Bloomberg Surveillance 8/30/2022,7412.479,What's Next for Fed? Jobs Day! | Bloomberg Surveillance 8/30/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.574193548387097,0.0525986127480118,0.4,6.934107780456543,0.710675776004791
Gg53VqHey3M,China Stocks Rise After Fed Move; EVs Gain Amid EU Tariffs | Bloomberg: The China Show 6/13/2024,5103.871,China Stocks Rise After Fed Move; EVs Gain Amid EU Tariffs | Bloomberg: The China Show 6/13/2024,Bloomberg The China Show,-0.258426966292135,0.104709989388934,0.5,9.263836860656738,0.260751649737358
GjoFRsUQW2I,"Disinflation Signals | Bloomberg Surveillance | August 14, 2024",17818.404,"Disinflation Signals | Bloomberg Surveillance | August 14, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.509594882729211,0.167110474725737,0.2,6.719970703125,0.833283085376024
GjyZxbOYTIA,Ukraine Says Russian Army Started Fire at Occupied Nuclear Plant | The Opening Trade 08/12,5700.567,Ukraine Says Russian Army Started Fire at Occupied Nuclear Plant | The Opening Trade 08/12,The Opening Trade,-0.490322580645161,0.0354221613886967,0.4,11.269388437271118,0.692639783024788
GmukTlkyXes,Bloomberg Surveillance 04/10/2024,8692.708,Bloomberg Surveillance 04/10/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.395652173913043,0.0231677186105492,0.2,9.844733715057371,0.740899257361889
Go1lwTlaBgk,China Stock Selloff Deepens | Bloomberg: The China Show 9/10/2024,5103.515,China Stock Selloff Deepens | Bloomberg: The China Show 9/10/2024,Bloomberg The China Show,-0.275590551181102,0.0909021927096812,0.2,7.069025039672852,-0.320535317063332
GogevFWGpmE,S&P 500 Struggles to Extend Post-Election Advance | Bloomberg: The Close 11/13/2024,5135.052,S&P 500 Struggles to Extend Post-Election Advance | Bloomberg: The Close 11/13/2024,Bloomberg The Close (Full Shows),-0.240506329113924,0.0601308045249387,0.2,15.650595664978027,0.0742094814777374
GrpwrdYq7jY,Ukraine Said to Kill Russian General Kirillov in Moscow Explosion | The Opening Trade 12/17,5618.651,Ukraine Said to Kill Russian General Kirillov in Moscow Explosion | The Opening Trade 12/17,The Opening Trade,-0.510344827586207,0.015149789216678,0.2,9.669068098068236,0.13757286965847
GyxqVwZ-SLQ,US Scraps Bounty on Syria's Al-Sharaa | Horizons Middle East & Africa 12/23/2024,5140.106,US Scraps Bounty on Syria's Al-Sharaa | Horizons Middle East & Africa 12/23/2024,"Horizons Middle East, Africa",-0.392550143266476,0.0520114089085975,0.4,9.358322381973268,0.0202900171279907
H-UVwl2jTeQ,Bloomberg: The Asia Trade 08/06/2024,5519.752,Bloomberg: The Asia Trade 08/06/2024,The Asia Trade,-0.342857142857143,0.0248553481719889,0.2,9.88252329826355,0.429171852767467
H-YMF74_Rlg,Bloomberg Open Interest 10/22/2024,5685.459,Bloomberg Open Interest 10/22/2024,Bloomberg Open Interest,-0.267515923566879,0.0873736020322001,0.2,7.177503824234009,0.379561990499496
H11LWvRufyw,Bolder Chinese Stimulus Spurs Stock Rally | Bloomberg: The Asia Trade 12/10/24,5180.428,Bolder Chinese Stimulus Spurs Stock Rally | Bloomberg: The Asia Trade 12/10/24,The Asia Trade,-0.404255319148936,0.0680617610308959,0.4,9.2689049243927,0.0517723858356476
H1OUg85cMoQ,Bloomberg Surveillance 01/17/2025,8579.699,Bloomberg Surveillance 01/17/2025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.382830626450116,0.0370764585721551,0.2,9.985177755355837,0.457445383071899
H54v3RRbX-g,China GDP Disappoints; Biden Urges Unity After Trump Shooting | Bloomberg: The China Show 7/15/2024,5150.732,China GDP Disappoints; Biden Urges Unity After Trump Shooting | Bloomberg: The China Show 7/15/2024,Bloomberg The China Show,-0.357142857142857,0.0813500209195226,0.2,11.896257877349854,0.623308032751083
H65pJKsP_Fs,Fed in Focus for Week | Bloomberg Surveillance 03/18/2024,8746.845,Fed in Focus for Week | Bloomberg Surveillance 03/18/2024,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.371428571428571,0.0335624230013723,0.2,9.888734579086304,0.761250380426645
H6jHPgaHoHs,"Tragedy in the Sky | Bloomberg Surveillance | January 30, 2025",20589.476,"Tragedy in the Sky | Bloomberg Surveillance | January 30, 2025",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.540481400437637,0.109227821547018,0.1,6.647620439529419,0.878358263522387
HAe7NwnkVhk,Nvidia Market Cap Over $3 Trillion | Bloomberg Markets: The Close 6/05/2024,5355.524,Nvidia Market Cap Over $3 Trillion | Bloomberg Markets: The Close 6/05/2024,Bloomberg The Close (Full Shows),-0.290322580645161,0.0542989426581603,0.7,17.737770795822144,0.341172903776169
HDSbH9EhTrE,"Tech Selloff, Chipmaker Weakness Drags Asian Stocks | Bloomberg: The Asia Trade 10/16/24",5200.08,"Tech Selloff, Chipmaker Weakness Drags Asian Stocks | Bloomberg: The Asia Trade 10/16/24",The Asia Trade,-0.315315315315315,0.0740759414408313,0.2,7.324970245361328,-0.0198598057031631
HE18oQUAnVU,"Trade War, USPS Parcel Suspension Pressure China Markets | Bloomberg: The China Show 2/5/2025",5510.666,"Trade War, USPS Parcel Suspension Pressure China Markets | Bloomberg: The China Show 2/5/2025",Bloomberg The China Show,-0.254098360655738,0.0490597299994725,0.2,9.771176099777222,0.363532498478889
HEPdpWakbSg,Bloomberg Open Interest 07/15/2024,4997.508,Bloomberg Open Interest 07/15/2024,Bloomberg Open Interest,-0.325396825396825,0.1097136423361,0.5,8.886054515838623,0.34970411658287
HGusMs6VmYc,"US CPI Watch, QEF Enters Day 2 | Bloomberg Markets Today 05/15",5578.803,"US CPI Watch, QEF Enters Day 2 | Bloomberg Markets Today 05/15",The Opening Trade,-0.172413793103448,0.0983653541114107,0.7,7.031284332275391,0.508009240031242
HJaLE6MVpZw,Dreaming of a Fed Cut | Bloomberg Surveillance 11/07/2023,8727,Dreaming of a Fed Cut | Bloomberg Surveillance 11/07/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.334894613583138,0.0268190432639443,0.2,12.006387948989868,0.745564721524715
HJdHIYPMCEs,China Stock Traders Get Central Bank Boost | Bloomberg: The China Show 10/18/2024,5163.87,China Stock Traders Get Central Bank Boost | Bloomberg: The China Show 10/18/2024,Bloomberg The China Show,-0.291139240506329,0.112331541744604,0.4,8.91434097290039,-0.52166260778904
HLoa80G3bIk,Powell Sparks Rally | Bloomberg Surveillance 12/01/2022,7521.839,Powell Sparks Rally | Bloomberg Surveillance 12/01/2022,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.532091097308489,0.0494714935801035,0.2,6.950215101242065,0.691373258829117
HMXD7y1ZGYQ,Stock Bulls Fuel Best Winning Run Since March 2022 | Bloomberg: The Close 04/29/2025,5880.314,Stock Bulls Fuel Best Winning Run Since March 2022 | Bloomberg: The Close 04/29/2025,Bloomberg The Close (Full Shows),-0.338028169014085,0.0554405724894433,-0.5,11.893218994140623,0.0142863839864731
HOAMqj9ex28,Live From London! | Bloomberg Surveillance 09/18/2023,8457.409,Live From London! | Bloomberg Surveillance 09/18/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.408906882591093,0.0686933576759019,0.4,12.16165804862976,0.807308308780193
HQLZjJU57Ec,Trump Indicted | Bloomberg Surveillance 03/31/23,8631.048,Trump Indicted | Bloomberg Surveillance 03/31/23,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.501222493887531,0.0216811768369032,0.2,15.55583429336548,0.769412480294704
HSck-NZ8CUU,Asian Stocks Advance Ahead of Trump Inauguration | Bloomberg: The Asia Trade 1/20/25,5195.308,Asian Stocks Advance Ahead of Trump Inauguration | Bloomberg: The Asia Trade 1/20/25,The Asia Trade,-0.198501872659176,0.118843057034126,0.4,9.436222553253174,-0.10385974496603
HSxHCCMjbNw,China Stocks Extend Losing Streak Ahead of Fed Decision | Bloomberg: The China Show 6/12/2024,5107.583,China Stocks Extend Losing Streak Ahead of Fed Decision | Bloomberg: The China Show 6/12/2024,Bloomberg The China Show,-0.417721518987342,0.0932608335017436,0.2,7.249297618865967,0.751664131879807
HUnnAn3to6M,Big AI Selloff Today | Bloomberg Markets: The Close 04/19/2024,5156.219,Big AI Selloff Today | Bloomberg Markets: The Close 04/19/2024,Bloomberg The Close (Full Shows),-0.306273062730627,0.112364865339289,-0.7,7.3638153076171875,0.0285324305295944
HW78rljW0FQ,"Political Upheaval in Middle East, South Korea in Focus | Bloomberg: The Asia Trade 12/09/24",5239.252,"Political Upheaval in Middle East, South Korea in Focus | Bloomberg: The Asia Trade 12/09/24",The Asia Trade,-0.450549450549451,0.0607320127565224,0.2,6.660918474197388,0.293631508946419
HWM5lNvHP_k,What Will the Fed Do? | Bloomberg Surveillance 11/01/2023,8647.873,What Will the Fed Do? | Bloomberg Surveillance 11/01/2023,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.509708737864078,0.0186558775114625,0.5,9.96179986000061,0.749135740101337
