video_id,title,duration,playlist_name,word_count,source_file,ollama_score,processing_time,processed_at
_mPBJGH3Jek,Market Risks Amid Global Elections | Bloomberg: The Asia Trade 6/3/2024,5279.341,The Asia Trade,15088,bloomberg_transcripts_part_1_of_5.csv,0.5,7.099181175231934,2025-06-08 06:07:37.351926
_miLupR8S4w,Biden's Big Week | Bloomberg Surveillance 07/09/2024,8771.577,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22929,bloomberg_transcripts_part_1_of_5.csv,0.2,9.540937423706055,2025-06-08 06:07:48.906984
_n14-zLiokk,#Election Day | Bloomberg Surveillance 11/05/2024,8578.599,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22254,bloomberg_transcripts_part_1_of_5.csv,0.2,10.148202419281006,2025-06-08 06:08:01.073642
_ohoqH-Jjzc,"Wars, Votes and Data  | Bloomberg Surveillance | July 3, 2024",19132.809,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26281,bloomberg_transcripts_part_1_of_5.csv,0.2,12.728671550750732,2025-06-08 06:09:46.587759
_ryVuZu8qO8,"Pressure Mounts on Joe Biden, UK Economy Surprises in GDP Growth | The Opening Trade 07/11",5414.478,The Opening Trade,18381,bloomberg_transcripts_part_1_of_5.csv,0.2,6.680455207824707,2025-06-08 06:09:55.286575
_ugPrEFUPVM,Bloomberg Markets: The Close 11/29/2023,7666.705,Bloomberg The Close (Full Shows),26256,bloomberg_transcripts_part_1_of_5.csv,0.5,7.024020671844482,2025-06-08 06:10:04.328661
_xQWjC-hRnw,"Trump Rings the Bell | Bloomberg Surveillance | December 12, 2024",18872.2,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27784,bloomberg_transcripts_part_1_of_5.csv,0.2,6.876834869384766,2025-06-08 06:10:13.223539
_yDDHKasxtI,Stocks Hit by Biggest Selloff Since August Crash | Bloomberg: The Close 09/03/2024,5512.464,Bloomberg The Close (Full Shows),14066,bloomberg_transcripts_part_1_of_5.csv,-0.7,12.328273057937622,2025-06-08 06:10:27.563493
_ys8wVIzQcg,Bloomberg Surveillance 01/11/2024,8789.694,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",21403,bloomberg_transcripts_part_1_of_5.csv,0.5,10.21200156211853,2025-06-08 06:10:40.146481
_zBPjf3C7Q0,Asian Equities Rally as US Recession Fears Fade | Bloomberg: The Asia Trade 8/16/24,5153.97,The Asia Trade,15359,bloomberg_transcripts_part_1_of_5.csv,0.7,7.127504587173462,2025-06-08 06:10:49.286878
a-Ztuqm3TTA,China Markets Rally in Catch-Up Trade | Bloomberg: The China Show 5/6/2024,5293.829,Bloomberg The China Show,17249,bloomberg_transcripts_part_1_of_5.csv,0.5,6.872013568878174,2025-06-08 06:10:58.176236
a07vIX0epuQ,China Inflation Drops Near Zero | Bloomberg: The China Show 1/9/2025,5139.167,Bloomberg The China Show,16262,bloomberg_transcripts_part_1_of_5.csv,-0.5,7.357145071029663,2025-06-08 06:11:07.549518
a0Mlc-pfqf0,Bloomberg Surveillance 11/01/2024,8773.66,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21640,bloomberg_transcripts_part_1_of_5.csv,0.4,9.944858312606812,2025-06-08 06:11:19.513656
a1SPHhePrNc,Bloomberg Surveillance 02/15/2024,8743.932999999999,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19252,bloomberg_transcripts_part_1_of_5.csv,0.2,17.218493938446045,2025-06-08 06:13:08.999977
a1gwj2Lo36U,Yellen on China | Bloomberg Surveillance 07/17/23 | Full Show,9052.861,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19822,bloomberg_transcripts_part_1_of_5.csv,0.4,12.727835416793823,2025-06-08 06:13:23.746952
a3ZQTE_Y_10,Live From Apollo | Bloomberg Surveillance 12/5/2023,8695.047,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17621,bloomberg_transcripts_part_1_of_5.csv,0.2,18.475357055664062,2025-06-08 06:13:44.241247
a3n0Jk2sqic,Bloomberg Open Interest 04/29/2025,4920.739,Bloomberg Open Interest,12009,bloomberg_transcripts_part_1_of_5.csv,0.2,15.070061445236206,2025-06-08 06:14:01.328429
aGXc5_7x-cU,Trump Fuels China Decoupling Fears | Bloomberg: The China Show 2/25/2025,5431.641,Bloomberg The China Show,12558,bloomberg_transcripts_part_1_of_5.csv,-0.7,17.698636293411255,2025-06-08 06:14:21.044322
aJl3PSNg2x8,Tech Giants Fuel; All-Female Blue Origin Space Travel,5533.871,Bloomberg Open Interest,18652,bloomberg_transcripts_part_1_of_5.csv,0.2,14.600724220275879,2025-06-08 06:14:38.039854
aKmsnBMms6Y,'Bloomberg Surveillance Simulcast' (06/27/23),17534.964,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27413,bloomberg_transcripts_part_1_of_5.csv,0.2,15.325943946838379,2025-06-08 06:14:55.378498
aL9HFQesMa4,"Recession Fears | Bloomberg Surveillance | May 9, 2024",19260.91,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28351,bloomberg_transcripts_part_1_of_5.csv,0.2,12.239195823669434,2025-06-08 06:15:09.638105
aRDc1ManyI4,Stocks Eke Out Gain as Tech Drives Late-Day Bounce | Bloomberg: The Close 03/25/2025,5534.564,Bloomberg The Close (Full Shows),13313,bloomberg_transcripts_part_1_of_5.csv,0.2,14.067283153533936,2025-06-08 06:15:25.718266
aRYLkADkWQM,Bloomberg Surveillance 06/28/2024,8784.664999999999,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21672,bloomberg_transcripts_part_1_of_5.csv,-0.7,15.3948814868927,2025-06-08 06:15:43.126484
aRYy4ZuDd_s,Bloomberg Surveillance 08/20/2024,8791.657,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21798,bloomberg_transcripts_part_1_of_5.csv,0.5,17.1650972366333,2025-06-08 06:17:32.677002
aWx9omAMmag,"The Key to Rate Cuts | Bloomberg Surveillance | June 5, 2024",18720.294,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28135,bloomberg_transcripts_part_1_of_5.csv,0.2,7.089865207672119,2025-06-08 06:17:41.784506
aWyhmOiqsOM,Markets Cheer Trump's Treasury Pick Scott Bessent | Horizons Middle East & Africa 11/25/2024,5130.509,"Horizons Middle East, Africa",15966,bloomberg_transcripts_part_1_of_5.csv,0.7,7.127105951309204,2025-06-08 06:17:50.927561
aXpW0BjsdOM,Milken Institute Global Conference 5/06/2024,8571.247,Bloomberg The Close (Full Shows),28398,bloomberg_transcripts_part_1_of_5.csv,0.5,11.674649000167847,2025-06-08 06:18:04.61788
aYAAfY_by30,"ASML Sells ‘Lego’ Model, France’s Bayrou Wants Deficit Deal | The Opening Trade: 12/24",5653.849,The Opening Trade,10380,bloomberg_transcripts_part_1_of_5.csv,0.2,11.879961729049683,2025-06-08 06:18:18.511998
aa8rdkbq7hY,"California Fires | Bloomberg Surveillance | January 8, 2025",17732.118,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26180,bloomberg_transcripts_part_1_of_5.csv,0.2,6.978974342346191,2025-06-08 06:18:27.888323
aaWqKsVsqqE,"ASML Surges Most Since 2020 on AI Boom, DeepSeek Concern Eases | The Opening Trade 01/29",5674.423,The Opening Trade,14925,bloomberg_transcripts_part_1_of_5.csv,0.2,9.63237714767456,2025-06-08 06:18:39.52773
af9xRPLXmb8,Markets Await Policy Signals From China Party Plenum | Bloomberg: The China Show 7/12/2024,5193.068,Bloomberg The China Show,16842,bloomberg_transcripts_part_1_of_5.csv,0.2,7.379381418228149,2025-06-08 06:18:48.920118
afNG4hFshCQ,"Nvidia Tumbles to Historic Market Cap Loss, French Election Nears | Markets Today 06/25",5408.321,The Opening Trade,19387,bloomberg_transcripts_part_1_of_5.csv,-0.7,12.903267621994019,2025-06-08 06:19:03.84127
aiCUUzHBwVM,Markets Ponder Another Trump Presidency | Bloomberg: The Asia Trade 7/2/2024,5188.48,The Asia Trade,15637,bloomberg_transcripts_part_1_of_5.csv,0.2,7.0404887199401855,2025-06-08 06:19:12.892709
aj_Wz-L76XQ,AI Buoys US Exceptionalism | Bloomberg Surveillance Full Show | 08/21/2023,8624.124,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",16745,bloomberg_transcripts_part_1_of_5.csv,0.2,13.69405746459961,2025-06-08 06:20:58.779756
alaGHvqcGKQ,Stocks Keep Sinking | Bloomberg Surveillance 09/08/2023,8764.119,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17092,bloomberg_transcripts_part_1_of_5.csv,0.2,11.30976152420044,2025-06-08 06:21:12.109011
ame4bHCRjcc,Stocks Hit by Dizzying Swings as Bond Yields Surge | Bloomberg: The Close 04/07/2025,6492.232,Bloomberg The Close (Full Shows),16674,bloomberg_transcripts_part_1_of_5.csv,-0.7,9.839702844619751,2025-06-08 06:21:23.966225
anBLjiaX5zg,Xi Seeks to Win Over Southeast Asia Amid Trade War | Bloomberg: The China Show 4/14/2025,5293.55,Bloomberg The China Show,16734,bloomberg_transcripts_part_1_of_5.csv,0.2,10.357177495956421,2025-06-08 06:21:36.334652
apiyUVLZwiw,Bloomberg Surveillance 03/05/2024,8623.023,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",17834,bloomberg_transcripts_part_1_of_5.csv,-0.4,13.388036012649536,2025-06-08 06:21:51.741008
aspIckHo6xg,BofA's Moynihan Urges Fed Cuts to Be Measured | Bloomberg: The Asia Trade 10/23/24,5337.953,The Asia Trade,17095,bloomberg_transcripts_part_1_of_5.csv,-0.4,7.42355751991272,2025-06-08 06:22:01.516676
atpwDNsajQc,"Former US President Carter, China's 'Old Friend', Dies at 100 | Bloomberg: The China Show 12/30/2024",5090.717,Bloomberg The China Show,14954,bloomberg_transcripts_part_1_of_5.csv,0.2,8.97154688835144,2025-06-08 06:22:12.498636
auN29U7Y_b4,China's Mounting Economic Headwinds | Bloomberg: The China Show 9/2/2024,5174.33,Bloomberg The China Show,16540,bloomberg_transcripts_part_1_of_5.csv,-0.4,13.398444175720215,2025-06-08 06:22:27.914061
awkvDGC8qU4,No Debt Deal | Bloomberg Surveillance 05/10/23,8728.815,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",20099,bloomberg_transcripts_part_1_of_5.csv,0.2,14.615368604660034,2025-06-08 06:22:44.547687
ay86N6_VznI,"Markets Look Ahead to Key US Data, China Stimulus| Bloomberg: The Asia Trade 9/23/24",5294.843,The Asia Trade,16231,bloomberg_transcripts_part_1_of_5.csv,0.2,10.885197162628174,2025-06-08 06:22:57.449807
azfhfGSyd5s,S&P 500 Has Worst Jobs Day Since Oct 2022 | Bloomberg: The Close 08/02/2024,5159.069,Bloomberg The Close (Full Shows),8454,bloomberg_transcripts_part_1_of_5.csv,-0.7,13.771124601364136,2025-06-08 06:24:43.526762
b13fCrY8344,Trump's 25% Auto Tariffs; Anti-Hamas Protests In Gaza | Horizons Middle East & Africa 03/27/2025,4543.172,"Horizons Middle East, Africa",13732,bloomberg_transcripts_part_1_of_5.csv,-0.7,7.190240383148193,2025-06-08 06:24:52.734382
b1edcIXVFLk,Will China Allow the Yuan to Weaken? | Bloomberg: The China Show 12/12/2024,5258.799,Bloomberg The China Show,16379,bloomberg_transcripts_part_1_of_5.csv,0.7,11.381230115890503,2025-06-08 06:25:06.13429
b4GMNkfXw2Q,TikTok Fight | Bloomberg: The China Show 4/23/2024,4931.948,Bloomberg The China Show,15552,bloomberg_transcripts_part_1_of_5.csv,0.7,7.299169063568115,2025-06-08 06:25:15.452042
b8TPFkJM41M,Oil Drops on Report Israel Won’t Target Iran Crude | Bloomberg: The Asia Trade 10/15/24,5139.611,The Asia Trade,14962,bloomberg_transcripts_part_1_of_5.csv,0.4,6.637649297714233,2025-06-08 06:25:24.109732
b8cn_jqQJSA,Biden Pardons Hunter; Stellantis CEO Tavares Quits: Horizons Middle East & Africa (12/02/2024),5142.3,"Horizons Middle East, Africa",14777,bloomberg_transcripts_part_1_of_5.csv,0.2,7.529879570007324,2025-06-08 06:25:34.036122
bB7gIKPLIXY,Will TikTok be Banned? | Bloomberg: The China Show 3/14/2024,5147.629,Bloomberg The China Show,16456,bloomberg_transcripts_part_1_of_5.csv,0.1,9.48941683769226,2025-06-08 06:25:45.545203
bCxca7MS-c0,Sell in May? | Bloomberg Surveillance 04/28/23,8660.977,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",18788,bloomberg_transcripts_part_1_of_5.csv,-0.4,10.335138320922852,2025-06-08 06:25:57.892507
bDnfwVNz7Wc,Davos Day 2 | Bloomberg Surveillance 01/18/2023,8193.318,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27371,bloomberg_transcripts_part_1_of_5.csv,0.2,7.224291086196899,2025-06-08 06:26:07.134618
bHLCIwDp1D8,China's Surprise Rate Cut  | Bloomberg Surveillance 08/15/2023,8696.862,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",20321,bloomberg_transcripts_part_1_of_5.csv,0.2,11.925362586975098,2025-06-08 06:26:21.077527
bHu9Cw9rzK4,Bloomberg Surveillance 10/09/2024,8340.857,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19733,bloomberg_transcripts_part_1_of_5.csv,0.2,13.172794580459595,2025-06-08 06:28:06.714093
b_8YTD4JML4,Fed Day | Bloomberg Surveillance 09/20/2023,8648.081,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17797,bloomberg_transcripts_part_1_of_5.csv,0.6,10.005354881286621,2025-06-08 06:28:18.736784
bcrfSsNJwu4,"US Probes New Orleans, Everything Wall Street Expects in 2025 |The Opening Trade: 01/02/2025",11294.513,The Opening Trade,19075,bloomberg_transcripts_part_1_of_5.csv,0.2,6.745514392852783,2025-06-08 06:28:27.49224
bdBJ-bM1BNg,Truss on the Brink | Bloomberg Surveillance 10/20/2022,6548.227,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",21406,bloomberg_transcripts_part_1_of_5.csv,-0.5,11.799913883209229,2025-06-08 06:28:41.303475
bg2Mb6VdJlE,Sept. Jobs Report | Bloomberg Surveillance 10/06/2023,9286.922,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19085,bloomberg_transcripts_part_1_of_5.csv,0.3,10.072279453277588,2025-06-08 06:28:53.394146
bgHZW-pMErk,"Triple-Witching | Bloomberg Surveillance Radio | June 21, 2024",19181,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26394,bloomberg_transcripts_part_1_of_5.csv,0.1,6.741123914718628,2025-06-08 06:29:02.408246
bhb-dnLx7qU,Bloomberg Surveillance 11/13/2023,8759.866,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19458,bloomberg_transcripts_part_1_of_5.csv,0.4,11.650324821472168,2025-06-08 06:29:16.077977
bjlI7czetcA,Bloomberg Open Interest 12/03/2024,915.17,Bloomberg Open Interest,2907,bloomberg_transcripts_part_1_of_5.csv,0.7,7.3255836963653564,2025-06-08 06:29:25.415419
BJz0GXZpt4s,The Inflation Equation | Bloomberg Surveillance 12/16/2022,8138.879,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19789,bloomberg_transcripts_part_2_of_5.csv,0.2,11.835200071334839,2025-06-08 06:29:39.269662
BLyYLWBOgrc,Buy the Dip? | Bloomberg Surveillance 12/21/2023,8761.019,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",18361,bloomberg_transcripts_part_2_of_5.csv,0.3,12.057140827178955,2025-06-08 06:29:53.337009
BOGs4a3Wmlc,Tariff-Driven Turmoil Drags Stocks to Multiyear Lows | Bloomberg: The Close 04/04/2025,6577.183,Bloomberg The Close (Full Shows),16890,bloomberg_transcripts_part_2_of_5.csv,-0.7,16.226283073425293,2025-06-08 06:31:41.961251
BSK16eF_Rt4,ASML Shares Jump on Report US Allies Exempt From Curbs | The Opening Trade 07/31,5668.91,The Opening Trade,9813,bloomberg_transcripts_part_2_of_5.csv,0.2,17.965854167938232,2025-06-08 06:32:01.946268
BTWCnU_Krmk,Stocks Halt Record-Breaking Rally as Tech Gets Hit | Bloomberg: The Close 11/27/2024,5411.792,Bloomberg The Close (Full Shows),10443,bloomberg_transcripts_part_2_of_5.csv,0.2,10.10553240776062,2025-06-08 06:32:14.061516
BUGFgkq7nqg,"China Optimism Boosts Asian Stocks, Currencies | Bloomberg: The China Show 9/25/24",5169.379,Bloomberg The China Show,16623,bloomberg_transcripts_part_2_of_5.csv,0.7,7.6394267082214355,2025-06-08 06:32:23.709724
BUsI3fRwKBU,"Markets Weigh Fed Path, Biden’s Bid | Bloomberg: The Asia Trade 7/4/2024",5220.312,The Asia Trade,15322,bloomberg_transcripts_part_2_of_5.csv,0.2,9.065662622451782,2025-06-08 06:32:34.783698
BYyclykq-Mk,"Ether and Gold Bulls | Bloomberg Surveillance | May 24, 2024",19010.429,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27543,bloomberg_transcripts_part_2_of_5.csv,0.2,6.980369329452515,2025-06-08 06:32:43.941985
Bktosh9pyFA,China Hopes Fuel Traders Ahead of Central Bank Bonanza | Bloomberg: The Asia Trade 3/17/25,5210.12,The Asia Trade,16158,bloomberg_transcripts_part_2_of_5.csv,0.2,10.720218658447266,2025-06-08 06:32:56.67126
BmSEVJ_-3KE,"Trump and the Bulls | Bloomberg Surveillance | November 14, 2024",18428.127,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26822,bloomberg_transcripts_part_2_of_5.csv,0.5,10.785032033920288,2025-06-08 06:33:09.470942
Bml-sWn2nQ0,Bloomberg Surveillance 12/4/2023,8703.772,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",21116,bloomberg_transcripts_part_2_of_5.csv,0.2,9.999184608459473,2025-06-08 06:33:21.48798
Bo-97FynRwM,What is the Economy Doing? | Bloomberg Surveillance 12/06/2023,8900.636,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",22513,bloomberg_transcripts_part_2_of_5.csv,0.2,10.204960584640503,2025-06-08 06:33:33.706533
Bp2Xj-Lbkqo,The Fed Decides: Special Bloomberg Surveillance 07/26/2023,7909.944,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19114,bloomberg_transcripts_part_2_of_5.csv,0.2,12.87622618675232,2025-06-08 06:35:18.981739
BpSV8Lsz-js,US Tariffs Dim China Growth Outlook | Bloomberg: The China Show 4/15/2025,5132.216,Bloomberg The China Show,15921,bloomberg_transcripts_part_2_of_5.csv,0.2,6.843569993972778,2025-06-08 06:35:27.845707
BpoTJLOREtw,Biden Set to Sign TikTok Ban-or-Divest Bill Into Law | Bloomberg: The China Show 4/24/2024,5047.311,Bloomberg The China Show,15889,bloomberg_transcripts_part_2_of_5.csv,0.4,7.323777198791504,2025-06-08 06:35:37.187117
Br-1OB7zXco,Bloomberg Markets: The Close 12/22/2023,8001.917,Bloomberg The Close (Full Shows),28083,bloomberg_transcripts_part_2_of_5.csv,0.7,8.747347354888916,2025-06-08 06:35:47.952827
BsBiLKwlRbQ,"Rachel Reeves' Tax-Raising UK Budget, UBS Posts Q3 Profit Surge | The Opening Trade 10/30 (Correct)",5602.662,The Opening Trade,19000,bloomberg_transcripts_part_2_of_5.csv,0.7,7.8893043994903564,2025-06-08 06:35:57.861487
Bsq2HWCAlVs,"US Blacklists China Tech Giants, Used Rolex Prices Fall to 3-Yr Low | The Opening Trade 01/07",5591.801,The Opening Trade,10893,bloomberg_transcripts_part_2_of_5.csv,0.2,11.800276279449463,2025-06-08 06:36:11.840557
BuKizk9ujVI,Global Slowdown | Bloomberg Surveillance 08/23/2023,8596.035,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",17713,bloomberg_transcripts_part_2_of_5.csv,-0.4,16.920387744903564,2025-06-08 06:36:30.779208
Bwf_0sOWFBU,Bloomberg Surveillance 05/10/2024,17482.435,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",29334,bloomberg_transcripts_part_2_of_5.csv,0.3,6.5487220287323,2025-06-08 06:36:39.344764
BxXiosYT5bQ,US Futures Rattled as Shutdown Angst Grows | Bloomberg: The Asia Trade 12/20/24,5237.863,The Asia Trade,15683,bloomberg_transcripts_part_2_of_5.csv,-0.3,7.376994609832764,2025-06-08 06:36:48.732521
Bz4BWqCsH4U,China's Industrial Output Jumps But Consumption Lags | Bloomberg: The China Show 3/18/2024,5286.569,Bloomberg The China Show,17531,bloomberg_transcripts_part_2_of_5.csv,0.2,8.729367017745972,2025-06-08 06:36:59.480555
BzSF4aS2T5g,Stocks Fall on Walmart’s Warning as Big Banks Sink | Bloomberg: The Close 02/20/2025,5679.482,Bloomberg The Close (Full Shows),13685,bloomberg_transcripts_part_2_of_5.csv,0.2,15.501222372055054,2025-06-08 06:38:47.39609
C-ChODohZTw,"Canada Election: Carney's Narrow Win, Spain Power Outage Aftermath | The Opening Trade 04/29",5708.408,The Opening Trade,14639,bloomberg_transcripts_part_2_of_5.csv,0.4,14.971502304077148,2025-06-08 06:39:04.386559
C1O9Lz58MF4,Japanese Yen Extends Fall as Early BOJ Hike Hopes Dim  | Bloomberg: The Asia Trade 10/3/24,5212.829,The Asia Trade,16280,bloomberg_transcripts_part_2_of_5.csv,0.2,11.258182048797607,2025-06-08 06:39:17.662029
C9s5B3KxfeY,'Bloomberg Surveillance Simulcast' (06/12/23),17303.367,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",27620,bloomberg_transcripts_part_2_of_5.csv,0.7,11.711989402770996,2025-06-08 06:39:31.391186
CDd2ikwCPb8,CPI and Fed Week | Bloomberg Surveillance 12/12/2022,8220.9,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",28578,bloomberg_transcripts_part_2_of_5.csv,0.2,10.61162519454956,2025-06-08 06:39:44.013597
CEVWJO3zlK4,Stocks Slow Down | Bloomberg Markets: The Close,5162.508,Bloomberg The Close (Full Shows),18269,bloomberg_transcripts_part_2_of_5.csv,0.5,12.946526288986206,2025-06-08 06:39:59.353602
CEWHu8bZ2dY,"Slovak PM Fico Still Hospitalized After Shooting, Putin Meets Xi | Bloomberg Markets Today 05/15",5441.23,The Opening Trade,18636,bloomberg_transcripts_part_2_of_5.csv,0.7,12.08514142036438,2025-06-08 06:40:13.451601
CH5ju8FVpLs,Trump's Tariff Tensions Leave Markets on Edge| Bloomberg Open Interest,4964.493,Bloomberg Open Interest,16124,bloomberg_transcripts_part_2_of_5.csv,0.2,17.734699487686157,2025-06-08 06:40:33.20432
CHiFj8XPbAI,"Germany's Scholz Escapes Defeat, French PM Barnier Unveils New Regime | The Opening Trade 09/24",5704.551,The Opening Trade,13212,bloomberg_transcripts_part_2_of_5.csv,0.2,16.069235801696777,2025-06-08 06:40:51.29221
CJWrFyxuj5U,"US Inflation Cools | Bloomberg Surveillance | July 11, 2024",19387.442,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27846,bloomberg_transcripts_part_2_of_5.csv,0.4,14.082118511199951,2025-06-08 06:41:07.391591
CLCTL_WzIek,"Harris Concedes to Trump, Olaf Scholz Calls for German Snap Election | The Opening Trade 11/07",5705.427,The Opening Trade,14597,bloomberg_transcripts_part_2_of_5.csv,0.7,17.62648105621338,2025-06-08 06:42:57.417174
CLo8i0xzXsM,Bloomberg Surveillance 02/01/2024,8785.607,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22219,bloomberg_transcripts_part_2_of_5.csv,0.2,10.40031623840332,2025-06-08 06:43:09.836527
CPQUO5xhRQs,Stocks Up Before Jobs as Amazon Hit in Late Hours | Bloomberg: The Close 02/06/2025,5753.523,Bloomberg The Close (Full Shows),13555,bloomberg_transcripts_part_2_of_5.csv,0.2,14.282093286514282,2025-06-08 06:43:26.130827
CQLqDqEFPi4,Asian Stocks Slip After Nvidia Letdown  | Bloomberg: The Asia Trade 8/29/24,5206.201,The Asia Trade,15998,bloomberg_transcripts_part_2_of_5.csv,-0.4,11.860410451889038,2025-06-08 06:43:40.004035
CQQRP-3igww,Bloomberg Open Interest 12/12/2024,5255.641,Bloomberg Open Interest,16896,bloomberg_transcripts_part_2_of_5.csv,0.2,11.000827550888062,2025-06-08 06:43:53.016657
CQrHMsHmL_w,"Markets and Politics | Bloomberg Surveillance | October 24, 2024",19276.226,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27268,bloomberg_transcripts_part_2_of_5.csv,0.4,15.533148527145386,2025-06-08 06:44:10.956263
CRnttcFoxQk,Bloomberg Surveillance 07/22/2024,8763.777,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20430,bloomberg_transcripts_part_2_of_5.csv,0.2,13.479509353637695,2025-06-08 06:44:26.450639
CSiXe80s4_o,Bloomberg Surveillance 08/29/2024,8770.754,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20990,bloomberg_transcripts_part_2_of_5.csv,0.2,10.004751205444336,2025-06-08 06:44:38.469177
CUvShpeYaJ4,The Bank Scare | Bloomberg Surveillance 03/28/2023,8708.956,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",18621,bloomberg_transcripts_part_2_of_5.csv,0.2,9.671372652053833,2025-06-08 06:44:50.154146
CXH-okT4uk8,Stock Rally Hits a Wall | Bloomberg Open Interest 04/25/2025,5383.653,Bloomberg Open Interest,12285,bloomberg_transcripts_part_2_of_5.csv,0.2,11.810859680175781,2025-06-08 06:45:03.985155
CaZG_3DQJJ4,Black Friday | Bloomberg Surveillance 11/25/2022,7474.789,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",26796,bloomberg_transcripts_part_2_of_5.csv,0.2,13.516905784606934,2025-06-08 06:46:49.904562
Cf-I9uZhwtg,Powell Says No Rush to Cut | Bloomberg: The Asia Trade 2/12/25,5113.852,The Asia Trade,15636,bloomberg_transcripts_part_2_of_5.csv,0.2,15.1934175491333,2025-06-08 06:47:07.111101
Cfx3B3X-KDI,"UK’s Unexpected Inflation Slowdown, US Tightens Flow of Chips to China | The Opening Trade 01/15/25",5448.693,The Opening Trade,18678,bloomberg_transcripts_part_2_of_5.csv,0.2,7.789383172988892,2025-06-08 06:47:16.91781
CgQRQclXnWo,Stocks Snap Back | Bloomberg Surveillance 08/07/2024,8794.774,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20977,bloomberg_transcripts_part_2_of_5.csv,0.4,11.197160720825195,2025-06-08 06:47:30.126384
CgTxxSc-aRQ,Investors Brace For China Earnings Avalanche | Bloomberg: The China Show 10/30/2024,5411.593,Bloomberg The China Show,12962,bloomberg_transcripts_part_2_of_5.csv,0.2,9.723524570465088,2025-06-08 06:47:41.862002
ClQL_vaZMIc,"Trump Tariffs: Shein Price Hike as Much as 377%, Temu Doubles Some Prices | The Opening Trade 04/28",5395.889,The Opening Trade,10274,bloomberg_transcripts_part_2_of_5.csv,0.2,10.609464168548584,2025-06-08 06:47:54.788949
Co5_aZzSz2k,China Maintains Yuan Defense as Pressure Grows | Bloomberg: The China Show 4/8/2024,5261.592,Bloomberg The China Show,17037,bloomberg_transcripts_part_2_of_5.csv,0.4,8.183171272277832,2025-06-08 06:48:04.989398
CpoeABHBoZM,"Asian Equities Rise Most in Almost a Month on Nvidia, Tech Rally | Bloomberg: The Asia Trade 9/12/24",5214.607,The Asia Trade,16628,bloomberg_transcripts_part_2_of_5.csv,0.4,10.224876165390015,2025-06-08 06:48:17.22646
CrGCEQ6dIcE,Bloomberg Markets Today 06/28/2024,5747.613,The Opening Trade,12661,bloomberg_transcripts_part_2_of_5.csv,0.2,9.792937517166138,2025-06-08 06:48:29.039602
