video_id,title,duration,playlist_name,word_count,source_file,finbert_score,processing_time,processed_at
7qxWJ3EL4x4,"Commerzbank Appoints Orlopp as CEO, US Investigates SAP for Price-Fixing | The Opening Trade 09/25",5695.772,The Opening Trade,11206,bloomberg_transcripts_part_1_of_5.csv,0.17269548028707504,0.8921253681182861,2025-06-09 13:55:00.086303
7w8QHiK-erI,Democrats Consider Pushing Biden Out | Bloomberg: The Close 07/03/2024,6103.46,Bloomberg The Close (Full Shows),14185,bloomberg_transcripts_part_1_of_5.csv,0.14320135116577148,0.8762104511260986,2025-06-09 13:55:01.466862
7wt45dC8laY,Bloomberg Open Interest 10/08/2024,5188.511,Bloomberg Open Interest,17301,bloomberg_transcripts_part_1_of_5.csv,0.4170296788215637,0.4863913059234619,2025-06-09 13:55:02.455662
7zaMZxGz9BE,"Jordan, Qatar Envoys Visit Syria for Talks | Horizons Middle East & Africa 12/24/2024",5138.424,"Horizons Middle East, Africa",14957,bloomberg_transcripts_part_1_of_5.csv,-0.6111982762813568,0.7105693817138672,2025-06-09 13:55:03.670194
85Q8zSa9pAk,Big Tech Earnings | Bloomberg Surveillance 10/25/2022,7856.938,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",26417,bloomberg_transcripts_part_1_of_5.csv,0.42179586738348007,0.8489205837249756,2025-06-09 13:55:05.022314
88f4tlL7h2g,Big Tech Earnings in Focus | Bloomberg: The Close 7/29/2024,5330.513,Bloomberg The Close (Full Shows),13984,bloomberg_transcripts_part_1_of_5.csv,0.6267802268266678,0.8948652744293213,2025-06-09 13:55:06.811155
892fV83juj0,Iran Threatens 'Crushing Response' to Israel | Horizons Middle East & Africa 11/04/2024,5038.113,"Horizons Middle East, Africa",15808,bloomberg_transcripts_part_1_of_5.csv,0.33542580902576447,0.8376584053039551,2025-06-09 13:55:08.154036
8CX8K2asBnE,What Does the Fed Do Next? | Bloomberg Surveillance  05/15/23,8477.146,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",16430,bloomberg_transcripts_part_1_of_5.csv,0.7216138541698456,0.6425960063934326,2025-06-09 13:55:09.301453
8Gn-8acG_As,"Big Eco Week Primer  | Bloomberg Surveillance | August 12, 2024",17409.161,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27137,bloomberg_transcripts_part_1_of_5.csv,0.8014836758375168,0.4886479377746582,2025-06-09 13:55:10.292742
8JWHLwI5yTo,LA Fires Rage; Saudi Calls for Lifting Syria Sanctions | Horizons Middle East & Africa 01/13/2025,5131.349,"Horizons Middle East, Africa",15839,bloomberg_transcripts_part_1_of_5.csv,0.009801816195249557,0.8946959972381592,2025-06-09 13:55:11.691447
8K_USKI5muw,Bloomberg Surveillance: The Fed Decides 07/31/24,7889.821,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20288,bloomberg_transcripts_part_1_of_5.csv,0.715823344886303,0.8739871978759766,2025-06-09 13:56:15.051285
8NPmUmFL164,Biden Ramps Up Campaign Rhetoric Against China | Bloomberg: The China Show 4/18/2024,4827.97,Bloomberg The China Show,15821,bloomberg_transcripts_part_1_of_5.csv,0.021185822784900665,0.7355999946594238,2025-06-09 13:56:16.289707
8NtmMBh9ILg,"Inflation Watch | Bloomberg Surveillance | April 23, 2024",19633.929,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26928,bloomberg_transcripts_part_1_of_5.csv,0.8511072285473347,0.4706892967224121,2025-06-09 13:56:17.262706
8TWCKV9ISOw,"Heathrow Fire | Bloomberg Surveillance | March 21, 2025",17606.845,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27556,bloomberg_transcripts_part_1_of_5.csv,0.8283200338482857,0.8991518020629883,2025-06-09 13:56:18.666114
8UO7mYRu0rg,Bloomberg Surveillance 03/10/2025,8557.804,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19869,bloomberg_transcripts_part_1_of_5.csv,0.7534437030553818,0.8763027191162109,2025-06-09 13:56:20.046628
8X4AJnyHHBY,US Breaks With Allies On Ukraine War; EU Syria Sanctions | Horizons Middle East & Africa 02/25/2025,5235,"Horizons Middle East, Africa",15062,bloomberg_transcripts_part_1_of_5.csv,-0.05847980082035065,0.47387027740478516,2025-06-09 13:56:21.229693
8YCe-DCeZ-E,Central Bank Spree: Fed. BOJ & BOE On Tap This Week | The Opening Trade 07/29,5664.595,The Opening Trade,13032,bloomberg_transcripts_part_1_of_5.csv,0.7447935193777084,0.855696439743042,2025-06-09 13:56:22.59075
8_VaNj5YxOg,"Debt Woes and a PCE Print | Bloomberg Surveillance | December 20, 2024",18428.298,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28339,bloomberg_transcripts_part_1_of_5.csv,0.8889377079904079,0.7418644428253174,2025-06-09 13:56:23.83754
8eDe8iOjYkg,Doom and Gloom? | Bloomberg Surveillance in London 09/19/2023,8677.874,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",20182,bloomberg_transcripts_part_1_of_5.csv,0.7803231999278069,0.6939656734466553,2025-06-09 13:56:25.035445
8kEpxwJa8Fc,"Trump & Harris Locked in a Dead Heat, S&P Sees First Gain of the Week | The Opening Trade 10/25",5830.555,The Opening Trade,13221,bloomberg_transcripts_part_1_of_5.csv,0.10682006925344467,0.8149998188018799,2025-06-09 13:56:26.354454
8kJMkzvonp4,Bloomberg Open Interest 10/01/2024,5191.372,Bloomberg Open Interest,16830,bloomberg_transcripts_part_1_of_5.csv,0.11923456564545631,0.4811420440673828,2025-06-09 13:56:27.659728
8la58siFaFI,"Trump Targets Steel, Aluminum with 25% Tariffs | Bloomberg: The Asia Trade 2/10/25",5240.716,The Asia Trade,16049,bloomberg_transcripts_part_1_of_5.csv,0.06906066089868546,0.46065855026245117,2025-06-09 13:56:28.624098
8llprcz13Vs,"All-Time Highs in Sight | Bloomberg Surveillance | May 10, 2024",19035.561,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26108,bloomberg_transcripts_part_1_of_5.csv,0.7355655804276466,0.8552334308624268,2025-06-09 13:56:29.982667
8nS3IU-9HF4,"US, Russia Talk Without Ukraine | Bloomberg Surveillance | February 18, 2025",17551.54,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,25955,bloomberg_transcripts_part_1_of_5.csv,0.8329922407865524,0.8493585586547852,2025-06-09 13:56:31.338129
8norqlaDMP4,Trump Tariffs: China Says US Should Revoke All Unilateral Levies | The Opening Trade 04/24,5699.372,The Opening Trade,15119,bloomberg_transcripts_part_1_of_5.csv,0.0012293457984924316,0.8487217426300049,2025-06-09 13:56:32.692367
8nqi7iuCqUQ,Bloomberg Markets: The Close 02/08/2024,5346.077,Bloomberg The Close (Full Shows),18081,bloomberg_transcripts_part_1_of_5.csv,-0.29524940252304077,0.7809548377990723,2025-06-09 13:56:34.368199
8qJsecoJwXc,Trump-Putin Summit; Netanyahu Echoes Trump Warning | Horizons Middle East & Africa 02/17/2025,5243.064,"Horizons Middle East, Africa",15555,bloomberg_transcripts_part_1_of_5.csv,-0.4267800748348236,0.471142053604126,2025-06-09 13:56:35.34156
8qZ6xSbkthc,"Israel Inches into Rafah, Huawei Hits Roadblock | Bloomberg Markets Today 05/08",5427.741,The Opening Trade,18761,bloomberg_transcripts_part_1_of_5.csv,0.20743036270141602,0.5740752220153809,2025-06-09 13:56:36.419355
8tCu5u5rGEs,DeepSeek Day 2 | Bloomberg Surveillance 01/28/2025,8536.772,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20143,bloomberg_transcripts_part_1_of_5.csv,0.03603442199528217,0.8705475330352783,2025-06-09 13:56:37.795605
8tK9ZtjgXhY,Bloomberg Surveillance 03/26/2025,8565.717,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20888,bloomberg_transcripts_part_1_of_5.csv,0.6104772612452507,0.8499445915222168,2025-06-09 13:56:39.151018
8uAEFEzztzs,Markets Digest Hot US Inflation Print | Bloomberg: The Asia Trade 2/13/25,5201.359,The Asia Trade,15441,bloomberg_transcripts_part_1_of_5.csv,0.31045618653297424,0.59954833984375,2025-06-09 13:56:42.300592
8ua2Z0o2Q8M,Bloomberg Surveillance 07/26/2024,8762.604,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21805,bloomberg_transcripts_part_1_of_5.csv,0.39150170981884,0.4612903594970703,2025-06-09 13:56:43.265486
8v8O410nuH0,S&P 500 Eyes 46th Record of Year | Bloomberg: The Close 10/14/2024,5441.572,Bloomberg The Close (Full Shows),13211,bloomberg_transcripts_part_1_of_5.csv,-0.32817164063453674,0.7464096546173096,2025-06-09 13:56:44.514944
8wbPKRPoS44,Bloomberg Surveillance 03/14/2024,8417.171,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",29301,bloomberg_transcripts_part_1_of_5.csv,0.4767996072769165,0.8491039276123047,2025-06-09 13:56:45.86879
8xVbj0n6ldY,Bloomberg Open Interest 07/08/2024,5182.638,Bloomberg Open Interest,17138,bloomberg_transcripts_part_1_of_5.csv,0.6121140569448471,0.8349032402038574,2025-06-09 13:56:47.208149
8zmYanv7Utc,Bonds Crushed by CPI | Bloomberg: The Close 02/12/2025,5653.576,Bloomberg The Close (Full Shows),13239,bloomberg_transcripts_part_1_of_5.csv,0.10007674247026443,0.8777320384979248,2025-06-09 13:56:48.975506
9-_FWMFk664,Bloomberg Surveillance 01/06/2024,8578.796,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20115,bloomberg_transcripts_part_1_of_5.csv,0.609437569975853,0.492053747177124,2025-06-09 13:56:49.972626
90spN7mNKb8,"Trump 104% China Tariffs Kick In, 'Fire Sale' on US Treasuries | The Opening Trade 04/09",5411.489,The Opening Trade,19219,bloomberg_transcripts_part_1_of_5.csv,0.4792805388569832,0.450214147567749,2025-06-09 13:56:50.926184
91Q01MeN3vU,"Bitcoin Hits All-Time High, Trump Inauguration Day | The Opening Trade 01/20",5406.954,The Opening Trade,18309,bloomberg_transcripts_part_1_of_5.csv,0.5237183272838593,0.8462738990783691,2025-06-09 13:56:52.276736
976lQBKwqn0,"Jobs & Geopolitics | Bloomberg Surveillance | Oct. 3, 2024",19139.815,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26350,bloomberg_transcripts_part_1_of_5.csv,0.8283934444189072,0.8618390560150146,2025-06-09 13:56:53.642626
996LSV7gNHM,Trump Says China Trade Deal To Come Within Weeks | Bloomberg: The China Show 4/24/2025,5106.702,Bloomberg The China Show,15565,bloomberg_transcripts_part_1_of_5.csv,-0.019755452871322632,0.4472930431365967,2025-06-09 13:56:54.788062
9D8n1be1HmA,"Trump's Trade War, Larry Summers on Recession Odds | Bloomberg Open Interest 03/11/2025",5486.342,Bloomberg Open Interest,16631,bloomberg_transcripts_part_1_of_5.csv,0.1013280563056469,0.464017391204834,2025-06-09 13:56:55.754804
9G0lDeynjLw,Trade Deal? | Bloomberg Surveillance 03/05/2025,8543.762,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20577,bloomberg_transcripts_part_1_of_5.csv,0.7181377336382866,0.8438136577606201,2025-06-09 13:56:57.102906
9HD66AiV_2M,Bloomberg Open Interest 08/16/2024,5298.6939999999995,Bloomberg Open Interest,11292,bloomberg_transcripts_part_1_of_5.csv,0.16108685731887817,0.857499361038208,2025-06-09 13:56:58.464476
9Jk8tZRc1nk,"ECB Expected to Cut Rates Today, Nvidia Joins $3 Trillion Club | Bloomberg Markets Today 06/06",5700.559,The Opening Trade,13460,bloomberg_transcripts_part_1_of_5.csv,0.7885218113660812,0.8616592884063721,2025-06-09 13:56:59.82968
9K6VdHOIl4U,China's DeepSeek Shakes Up Stocks | Bloomberg: The China Show 1/27/2025,5247.289,Bloomberg The China Show,5924,bloomberg_transcripts_part_1_of_5.csv,-0.27981141209602356,0.8624715805053711,2025-06-09 13:57:01.57941
9KZ_3pjtSt8,Stocks Struggle Ahead of Nvidia Results | Bloomberg: The China Show 11/20/2024,5472.659,Bloomberg The China Show,12110,bloomberg_transcripts_part_1_of_5.csv,0.6825741827487946,0.4908945560455322,2025-06-09 13:57:02.574139
9MdSelv1ADQ,"Fed Decision and Tech Earnings on Tap | Bloomberg Surveillance | January 29, 2025",17603.323,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26990,bloomberg_transcripts_part_1_of_5.csv,0.8537857159972191,0.43825316429138184,2025-06-09 13:57:03.514595
9N-GhVdQcbs,"Brazil Traders ‘Sell First, Ask Later’, Honda & Nissan Explore Merger  | The Opening Trade 12/17",5653.836,The Opening Trade,10375,bloomberg_transcripts_part_1_of_5.csv,0.38695426285266876,0.7387349605560303,2025-06-09 13:57:04.756724
9QALLSwiKI0,Bloomberg Markets: The Close 12/05/2023,6217.914,Bloomberg The Close (Full Shows),22563,bloomberg_transcripts_part_1_of_5.csv,0.6603546142578125,0.8714330196380615,2025-06-09 13:57:06.133606
9RFf13-xlHk,"Trade Wars and Legal Battles | Bloomberg Surveillance | March 5, 2025",19232.415,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,29033,bloomberg_transcripts_part_1_of_5.csv,0.8070918843150139,0.4705810546875,2025-06-09 13:57:08.211851
9S1gabk5Oms,"New Curbs on China's AI, Chip Access in Focus | Bloomberg: The Asia Trade 12/03/24",5276.648,The Asia Trade,15806,bloomberg_transcripts_part_1_of_5.csv,-0.2607429325580597,0.8033385276794434,2025-06-09 13:57:09.518828
9YSPYf9rwRc,Bloomberg Surveillance 10/29/2024,8561.835,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",19797,bloomberg_transcripts_part_1_of_5.csv,0.2052481845021248,0.7501487731933594,2025-06-09 13:57:10.774085
9cTSvz1lMKg,"Porsche Can't Hide from Trump Tariffs, Gold Hits Record | Bloomberg: The Opening Trade (03/28/2025)",11256.993,The Opening Trade,19767,bloomberg_transcripts_part_1_of_5.csv,0.4762357100844383,0.44800376892089844,2025-06-09 13:57:11.725476
9d1Lk-5xcBo,Bloomberg Surveillance 07/16/2024,8638.749,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20807,bloomberg_transcripts_part_1_of_5.csv,0.8489958383142948,0.47422266006469727,2025-06-09 13:57:12.703393
9eur2-vQ1YI,Bloomberg Surveillance 09/16/2024,8763.684,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21488,bloomberg_transcripts_part_1_of_5.csv,0.6871258765459061,0.8593950271606445,2025-06-09 13:57:14.441239
9evAOpDgRS4,"The Economics of Politics | Bloomberg Surveillance | September 25, 2024",18614.845,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28435,bloomberg_transcripts_part_1_of_5.csv,0.7909953147172928,0.895780086517334,2025-06-09 13:57:15.8412
9h5YKQUBfz0,"Bank Earnings Breakdown: Bloomberg Surveillance | April 12, 2024",19367.96,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27219,bloomberg_transcripts_part_1_of_5.csv,0.8718908987939358,0.8292059898376465,2025-06-09 13:57:17.173295
9kzFXxZB_3o,Bloomberg Open Interest 09/06/2024,5077.682,Bloomberg Open Interest,17049,bloomberg_transcripts_part_1_of_5.csv,0.012944689020514488,0.8411164283752441,2025-06-09 13:57:18.517894
9lpIsvw7oIc,"Sunak, Starmer Clash over Taxes, A Weakened Modi | Bloomberg Markets Today 06/05/24",5607.576,The Opening Trade,13191,bloomberg_transcripts_part_1_of_5.csv,0.6448884159326553,0.42925119400024414,2025-06-09 13:57:19.450762
9p72zxOfaao,"Trump Executive Orders in Effect, Tariffs on Mexico, Canada Coming Feb. 1 | The Opening Trade 01/20",6281.805,The Opening Trade,10830,bloomberg_transcripts_part_1_of_5.csv,0.8188170194625854,0.8727023601531982,2025-06-09 13:58:21.626629
9puZpZ3itJw,Bloomberg Open Interest 01/15/2025,5205.736,Bloomberg Open Interest,11876,bloomberg_transcripts_part_1_of_5.csv,0.10514715313911438,0.4745912551879883,2025-06-09 13:58:22.60381
9q5c8iqnoNI,China Gears Up For Trump 2.0 | Bloomberg: The China Show 11/7/2024,5158.0869999999995,Bloomberg The China Show,16630,bloomberg_transcripts_part_1_of_5.csv,0.33090856671333313,0.858245849609375,2025-06-09 13:58:23.966762
9rCVHGWGR8Q,Bloomberg Open Interest 11/04/2024,4878.826,Bloomberg Open Interest,16574,bloomberg_transcripts_part_1_of_5.csv,0.6416845470666885,0.8739213943481445,2025-06-09 13:58:25.343214
9sIXSiZlWmM,"'Trump Trade' Ramps Up, Biden Urges Unity | Bloomberg: The Asia Trade 7/15/24",5454.845,The Asia Trade,16300,bloomberg_transcripts_part_1_of_5.csv,0.6659926027059555,0.4566762447357178,2025-06-09 13:58:26.302902
9sJfDjrDWMA,Bloomberg Surveillance 02/21/2025,8580.679,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",21076,bloomberg_transcripts_part_1_of_5.csv,0.6260838732123375,0.6187007427215576,2025-06-09 13:58:27.631012
9sZ7zpiatzE,Elon Musk Makes Surprise China Visit | Bloomberg: The China Show 4/29/2024,5085.822,Bloomberg The China Show,16556,bloomberg_transcripts_part_1_of_5.csv,-0.18269247561693192,0.8634395599365234,2025-06-09 13:58:28.998275
9tq93SIEuVg,Hamas To Free Hostages; Starbucks: Boycotts Hurt Brand | Horizons Middle East & Africa 02/14/2025,5256.919,"Horizons Middle East, Africa",16292,bloomberg_transcripts_part_1_of_5.csv,-0.5326838195323944,0.5694088935852051,2025-06-09 13:58:30.072474
9wb0jo8fKHo,Bloomberg Open Interest 02/14/2025,5544.377,Bloomberg Open Interest,18097,bloomberg_transcripts_part_1_of_5.csv,0.7995188906788826,0.4597036838531494,2025-06-09 13:58:31.035365
9x2ggbVFewo,Biden Accuses China of 'Cheating' on Trade | Bloomberg: The China Show 5/15/2024,5085.731,Bloomberg The China Show,16141,bloomberg_transcripts_part_1_of_5.csv,0.10102766752243042,0.53539276123046875,2025-06-09 13:58:32.074515
9xwA_8T3vrQ,Trump Trade Boosts Stocks | Bloomberg: The Close 11/21/2024,5477.573,Bloomberg The Close (Full Shows),13298,bloomberg_transcripts_part_1_of_5.csv,0.5009952932596207,0.6524159908294678,2025-06-09 13:58:35.274532
9ztHwZ3bp3A,Hong Kong Stocks Outperform in Asia | Bloomberg: The China Show 4/2/2024,5112.799,Bloomberg The China Show,16132,bloomberg_transcripts_part_1_of_5.csv,-0.49120429158210754,0.9099595546722412,2025-06-09 13:58:36.689675
A0H1fT5DTeI,End to a Busy Month | Bloomberg Markets: The Close 05/31/2024,5342.661,Bloomberg The Close (Full Shows),12013,bloomberg_transcripts_part_1_of_5.csv,0.5555558502674103,0.7690150737762451,2025-06-09 13:58:37.962462
A3OmYbYqwvk,Can Asian Stocks Defy The September Curse This Year? | Bloomberg: The Asia Trade 9/02/24,5203.659,The Asia Trade,15992,bloomberg_transcripts_part_1_of_5.csv,-0.014736734330654144,0.46919894218444824,2025-06-09 13:58:38.934441
A3jyJ9b4lts,"Market Bulls and Biden's Future | Bloomberg Surveillance | July 10, 2024",19140.707,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,26173,bloomberg_transcripts_part_1_of_5.csv,0.8677586354315281,0.8153588771820068,2025-06-09 13:58:40.254405
A3pC9hkPjxs,Trump Says China's DeepSeek AI a 'Wake-up Call' | Bloomberg: The China Show 1/28/2025,5427.846,Bloomberg The China Show,10487,bloomberg_transcripts_part_1_of_5.csv,0.02834341675043106,0.850222110748291,2025-06-09 13:58:41.994827
A5APk6-vol0,China Targets Apple | Bloomberg Surveillance 09/07/2023,8880.761,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",21462,bloomberg_transcripts_part_1_of_5.csv,0.6619401164352894,0.8234422206878662,2025-06-09 13:58:43.323889
A7ENjmGQZjA,"Israel Ramps Up Gaza, Lebanon Strikes a Year After Hamas Attacks | The Opening Trade 10/07",5650.521,The Opening Trade,13659,bloomberg_transcripts_part_1_of_5.csv,0.5414767265319824,0.8493349552154541,2025-06-09 13:58:44.676985
A9WDVVvCwoA,"Biden Bids Farewell at DNC, TSMC to Build $11B German Plant | The Opening Trade 08/20",5396.157,The Opening Trade,19761,bloomberg_transcripts_part_1_of_5.csv,0.26541849970817566,0.44345831871032715,2025-06-09 13:58:45.62427
AK58FW1DYO0,Investors Dump Bonds As Fed Rate Cut Bets Cool | Bloomberg: The China Show 10/22/2024,5473.726,Bloomberg The China Show,11758,bloomberg_transcripts_part_1_of_5.csv,0.11164779961109161,0.8033380508422852,2025-06-09 13:58:46.930884
AKB2cXPsVVg,Asian Stocks Advance After Fresh S&P 500 Record | Bloomberg: The Asia Trade 10/10/24,5174.847,The Asia Trade,15771,bloomberg_transcripts_part_1_of_5.csv,0.17199921607971191,0.7578754425048828,2025-06-09 13:58:48.553128
AKuim6mTrcA,"Cyber Monday Signals | Bloomberg Surveillance | December 2, 2024",18242.964,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28552,bloomberg_transcripts_part_1_of_5.csv,0.32580121606588364,0.4441676139831543,2025-06-09 13:58:49.499653
ANMG7LP-GDs,Bloomberg Surveillance 09/13/2023,8894.858,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19517,bloomberg_transcripts_part_1_of_5.csv,0.5589932724833488,0.7434453964233398,2025-06-09 13:58:50.746723
ANZWBP6orck,Powell Testifies Before the House | Bloomberg: The Close 07/10/2024,5392.512,Bloomberg The Close (Full Shows),13761,bloomberg_transcripts_part_1_of_5.csv,0.31296056509017944,0.887169361114502,2025-06-09 13:58:52.1394
AQ7TT4ba1A8,Trump Doubles Down on Gaza Plan | Horizons Middle East & Africa 02/07/2025,5114.492,"Horizons Middle East, Africa",15893,bloomberg_transcripts_part_1_of_5.csv,-0.048734284937381744,0.5406374931335449,2025-06-09 13:58:53.183884
AR4_pHVx93k,Stock Buyers Boost Tech After AI Jolt | Bloomberg: The Close 1/28/2025,5582.56,Bloomberg The Close (Full Shows),13522,bloomberg_transcripts_part_1_of_5.csv,0.03975440561771393,0.44347143173217773,2025-06-09 13:58:54.325338
AS6wvhL9F6A,Stocks Caught in Tug of War | Bloomberg: The Close 07/25/2024,5395.56,Bloomberg The Close (Full Shows),13344,bloomberg_transcripts_part_1_of_5.csv,0.4194280505180359,0.4482688903808594,2025-06-09 13:58:55.276455
ATmB8G2HKJ8,Defense Stocks Surge as Trump & Putin Teams Head to Saudi Arabia | The Opening Trade 02/17,5636.781,The Opening Trade,11077,bloomberg_transcripts_part_1_of_5.csv,0.6076719611883163,0.8787064552307129,2025-06-09 13:58:56.660573
AXgbnWgY4nE,Stocks See Best Week in ’24 | Bloomberg: The Close 8/16/2024,5539.472,Bloomberg The Close (Full Shows),14738,bloomberg_transcripts_part_1_of_5.csv,-0.22367236018180847,0.8497714996337891,2025-06-09 13:58:58.01535
AYZ4YwQVzas,Bracing for Higher Yields | Bloomberg Surveillance 08/07/2023,8766.903,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19522,bloomberg_transcripts_part_1_of_5.csv,0.35528430715203285,0.8235626220703125,2025-06-09 13:58:59.344903
Aa79FNOu_VM,"China Pushes Funds, Insurers to Buy Stocks | Bloomberg: The China Show 1/23/2025",5473.556,Bloomberg The China Show,13183,bloomberg_transcripts_part_1_of_5.csv,0.7791928499937057,0.41822123527526855,2025-06-09 13:59:01.827454
AczIhUgnjjg,Bloomberg Surveillance 05/23/2024,8459.56,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",28924,bloomberg_transcripts_part_1_of_5.csv,0.4617866277694702,0.41361522674560547,2025-06-09 13:59:02.743487
AfZRUlfdTFE,"China Targets Europe's EV Blunder, GlobalWafers Eyes Expansion  | Bloomberg: The Asia Trade 9/04/24",5186.61,The Asia Trade,15206,bloomberg_transcripts_part_1_of_5.csv,-0.14252641797065735,0.8552031517028809,2025-06-09 13:59:04.103064
AgbNVgbW4t4,China Politburo Vows Consumer Spending Boost | Bloomberg: The China Show 7/31/2024,5273.415,Bloomberg The China Show,17641,bloomberg_transcripts_part_1_of_5.csv,0.1411180943250656,0.8600947856903076,2025-06-09 13:59:05.469327
Ahbv66jLKU8,"Tencent, Tesla's Battery Maker Added to US Blacklist | Bloomberg: The China Show 1/7/2025",5611.806,Bloomberg The China Show,10699,bloomberg_transcripts_part_1_of_5.csv,0.11563969403505325,0.4051327705383301,2025-06-09 13:59:06.376889
AiIWee5io3U,"Inflation Print Prelude | Bloomberg Surveillance | October 9, 2024",18774.453,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,27534,bloomberg_transcripts_part_1_of_5.csv,0.23971506766974926,0.3883223533630371,2025-06-09 13:59:07.454639
AlAEe6qfiiY,Traders Weigh Risk After Auto Tariffs | Bloomberg Open Interest,4923.038,Bloomberg Open Interest,15955,bloomberg_transcripts_part_1_of_5.csv,0.12173934653401375,0.40103697776794434,2025-06-09 13:59:08.357651
An3z3hXErnk,Recession Fears | Bloomberg Surveillance 09/23/2022,7433.651,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",25182,bloomberg_transcripts_part_1_of_5.csv,0.5929131507873535,0.7172203063964844,2025-06-09 13:59:09.577818
AobaG9agOcE,Bloomberg Surveillance 11/11/2024,8580.82,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",20106,bloomberg_transcripts_part_1_of_5.csv,0.7943097092211246,0.8446879386901855,2025-06-09 13:59:10.927191
Aoq9t-xyvcU,Trump Says New Trade Deal With China Possible | Bloomberg: The China Show 2/20/2025,5280.314,Bloomberg The China Show,17100,bloomberg_transcripts_part_1_of_5.csv,0.03214535117149353,0.8441343307495117,2025-06-09 13:59:12.275497
AouMyPPtifg,Bloomberg Surveillance 03/12/2025,8527.601,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",22653,bloomberg_transcripts_part_1_of_5.csv,0.3140937611460686,0.8365302085876465,2025-06-09 13:59:14.001289
Ap-6lOSStuI,Bond Rout | Bloomberg Surveillance 10/05/2023,8694.899,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",19211,bloomberg_transcripts_part_1_of_5.csv,0.6626152396202087,0.6880879402160645,2025-06-09 13:59:15.193238
Ar2m869Ny9w,Bloomberg Surveillance 10/28/2024,8245.025,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",27791,bloomberg_transcripts_part_1_of_5.csv,0.233827143907547,0.39883899688720703,2025-06-09 13:59:16.095728
AsuZzjxaG90,Bloomberg Open Interest 12/11/2024,5687.09,Bloomberg Open Interest,17467,bloomberg_transcripts_part_1_of_5.csv,0.058736132457852364,0.39696764945983887,2025-06-09 13:59:16.994628
Au3WL8rONUQ,Solar Eclipse Across the US | Bloomberg Markets: The Close 04/08/2024,5369.696,Bloomberg The Close (Full Shows),19192,bloomberg_transcripts_part_1_of_5.csv,0.14120543003082275,0.42566967010498047,2025-06-09 13:59:17.923009
Aukuii3cZow,Bloomberg Open Interest 09/16/2024,4984.651,Bloomberg Open Interest,15684,bloomberg_transcripts_part_1_of_5.csv,0.023802049458026886,0.8753244876861572,2025-06-09 13:59:19.69582
AuubA94ucf0,"'Gold Card' Trump Visas, Ukraine Said to Agree on Minerals Deal with US | The Opening Trade 02/26",5717.623,The Opening Trade,12525,bloomberg_transcripts_part_1_of_5.csv,0.2132454663515091,0.6328778266906738,2025-06-09 13:59:20.833331
AvmAMnqgvXM,"The Fed Decides | Bloomberg Surveillance | May 1, 2024",19653.648,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,28118,bloomberg_transcripts_part_1_of_5.csv,0.8051671758294106,0.39137792587280273,2025-06-09 13:59:21.727614
